,Numero_expedient,Nom_districte,Nom_barri,Codi_carrer,Dia_setmana,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Numero_morts,Numero_lesionats_lleus,Numero_lesionats_greus,Numero_victimes,Numero_vehicles_implicats,Type_day,Date
2241,2019S002246    ,Sant Andreu,el Bon Pastor,701265,Dv,2019,3,Març,22,14,Tarda,0,1,0,1,2,Weekday,22/3/2019
2242,2019S002247    ,Nou Barris,el Turó de la Peira,295403,Dv,2019,3,Març,22,18,Tarda,0,1,0,1,3,Weekday,22/3/2019
2243,2019S002248    ,Eixample,la Dreta de l'Eixample,100800,Dv,2019,3,Març,22,8,Matí,0,1,0,1,2,Weekday,22/3/2019
2244,2019S002249    ,Eixample,la Dreta de l'Eixample,169409,Dv,2019,3,Març,22,17,Tarda,0,1,0,1,2,Weekday,22/3/2019
2245,2019S002250    ,Nou Barris,el Turó de la Peira,59808,Dv,2019,3,Març,22,14,Tarda,0,1,0,1,1,Weekday,22/3/2019
2246,2019S002251    ,Sant Andreu,el Bon Pastor,295709,Dv,2019,3,Març,22,19,Tarda,0,1,0,1,2,Weekday,22/3/2019
2247,2019S002252    ,Eixample,Sant Antoni,349706,Dv,2019,3,Març,22,21,Tarda,0,0,0,0,2,Weekday,22/3/2019
2248,2019S002253    ,Horta-Guinardó,Horta,351901,Dv,2019,3,Març,22,20,Tarda,0,1,0,1,2,Weekday,22/3/2019
2249,2019S002254    ,Gràcia,Vallcarca i els Penitents,116901,Dv,2019,3,Març,22,14,Tarda,0,1,0,1,2,Weekday,22/3/2019
2250,2019S002255    ,Nou Barris,la Prosperitat,282650,Dv,2019,3,Març,22,19,Tarda,0,1,0,1,3,Weekday,22/3/2019
2251,2019S002256    ,Eixample,Sant Antoni,349706,Dv,2019,3,Març,22,23,Nit,0,2,0,2,1,Weekday,22/3/2019
2252,2019S002257    ,Eixample,la Nova Esquerra de l'Eixample,110803,Dv,2019,3,Març,22,17,Tarda,0,1,0,1,2,Weekday,22/3/2019
2253,2019S002258    ,Eixample,el Fort Pienc,197302,Dv,2019,3,Març,22,20,Tarda,0,1,0,1,2,Weekday,22/3/2019
2254,2019S002259    ,Eixample,el Fort Pienc,178308,Dv,2019,3,Març,22,20,Tarda,0,0,0,0,1,Weekday,22/3/2019
2255,2019S002260    ,Eixample,l'Antiga Esquerra de l'Eixample,18505,Dv,2019,3,Març,22,15,Tarda,0,1,0,1,2,Weekday,22/3/2019
2256,2019S002261    ,Eixample,la Nova Esquerra de l'Eixample,169409,Dv,2019,3,Març,22,21,Tarda,0,2,0,2,2,Weekday,22/3/2019
2257,2019S002262    ,Sant Martí,la Vila Olímpica del Poblenou,197302,Ds,2019,3,Març,23,2,Nit,0,1,0,1,2,Weekend/Holiday,23/3/2019
2258,2019S002263    ,Gràcia,Vallcarca i els Penitents,3508,Dv,2019,3,Març,22,8,Matí,0,0,0,0,2,Weekday,22/3/2019
2259,2019S002264    ,Eixample,la Dreta de l'Eixample,289105,Ds,2019,3,Març,23,6,Matí,0,1,0,1,2,Weekend/Holiday,23/3/2019
2260,2019S002265    ,Sant Martí,el Camp de l'Arpa del Clot,350308,Ds,2019,3,Març,23,7,Matí,0,0,1,1,1,Weekend/Holiday,23/3/2019
2261,2019S002266    ,Eixample,la Dreta de l'Eixample,350308,Ds,2019,3,Març,23,9,Matí,0,1,0,1,2,Weekend/Holiday,23/3/2019
2262,2019S002267    ,Horta-Guinardó,la Vall d'Hebron,701268,Dv,2019,3,Març,22,16,Tarda,0,1,0,1,2,Weekday,22/3/2019
2263,2019S002268    ,Sarrià-Sant Gervasi,les Tres Torres,237600,Ds,2019,3,Març,23,12,Matí,0,1,0,1,2,Weekend/Holiday,23/3/2019
2264,2019S002269    ,Sants-Montjuïc,el Poble-sec,114000,Ds,2019,3,Març,23,10,Matí,0,1,0,1,2,Weekend/Holiday,23/3/2019
2265,2019S002270    ,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,701266,Ds,2019,3,Març,23,11,Matí,0,3,0,3,4,Weekend/Holiday,23/3/2019
2266,2019S002271    ,Sarrià-Sant Gervasi,les Tres Torres,273706,Ds,2019,3,Març,23,11,Matí,0,1,0,1,1,Weekend/Holiday,23/3/2019
2267,2019S002272    ,Sarrià-Sant Gervasi,les Tres Torres,68004,Ds,2019,3,Març,23,12,Matí,0,1,0,1,1,Weekend/Holiday,23/3/2019
2268,2019S002273    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,701268,Ds,2019,3,Març,23,12,Matí,0,1,0,1,2,Weekend/Holiday,23/3/2019
2269,2019S002274    ,Sant Martí,el Poblenou,249304,Ds,2019,3,Març,23,13,Matí,0,1,0,1,2,Weekend/Holiday,23/3/2019
2270,2019S002275    ,Sants-Montjuïc,la Marina del Prat Vermell,1808,Ds,2019,3,Març,23,15,Tarda,0,2,1,3,1,Weekend/Holiday,23/3/2019
2271,2019S002276    ,Sant Andreu,el Bon Pastor,264308,Ds,2019,3,Març,23,15,Tarda,0,1,0,1,2,Weekend/Holiday,23/3/2019
2272,2019S002277    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,701433,Ds,2019,3,Març,23,13,Matí,0,1,0,1,2,Weekend/Holiday,23/3/2019
2273,2019S002278    ,Eixample,la Dreta de l'Eixample,247659,Ds,2019,3,Març,23,17,Tarda,0,2,0,2,1,Weekend/Holiday,23/3/2019
2274,2019S002279    ,Eixample,la Dreta de l'Eixample,247659,Ds,2019,3,Març,23,16,Tarda,0,3,0,3,2,Weekend/Holiday,23/3/2019
2275,2019S002280    ,Eixample,l'Antiga Esquerra de l'Eixample,169409,Ds,2019,3,Març,23,14,Tarda,0,2,0,2,2,Weekend/Holiday,23/3/2019
2276,2019S002281    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",132952,Ds,2019,3,Març,23,12,Matí,0,0,0,0,1,Weekend/Holiday,23/3/2019
2277,2019S002282    ,Sants-Montjuïc,el Poble-sec,52900,Ds,2019,3,Març,23,14,Tarda,0,1,0,1,2,Weekend/Holiday,23/3/2019
2278,2019S002283    ,Sant Martí,la Verneda i la Pau,268604,Ds,2019,3,Març,23,18,Tarda,0,1,0,1,2,Weekend/Holiday,23/3/2019
2279,2019S002284    ,Sants-Montjuïc,la Bordeta,89707,Ds,2019,3,Març,23,21,Tarda,0,1,0,1,2,Weekend/Holiday,23/3/2019
2280,2019S002285    ,Eixample,l'Antiga Esquerra de l'Eixample,223606,Ds,2019,3,Març,23,22,Nit,0,1,0,1,2,Weekend/Holiday,23/3/2019
2281,2019S002286    ,Eixample,l'Antiga Esquerra de l'Eixample,32700,Ds,2019,3,Març,23,20,Tarda,0,1,0,1,2,Weekend/Holiday,23/3/2019
2282,2019S002287    ,Eixample,la Nova Esquerra de l'Eixample,162002,Ds,2019,3,Març,23,20,Tarda,0,1,0,1,2,Weekend/Holiday,23/3/2019
2283,2019S002288    ,Sants-Montjuïc,Sants,331507,Ds,2019,3,Març,23,23,Nit,0,1,0,1,2,Weekend/Holiday,23/3/2019
2284,2019S002289    ,Eixample,l'Antiga Esquerra de l'Eixample,350308,Ds,2019,3,Març,23,20,Tarda,0,1,0,1,2,Weekend/Holiday,23/3/2019
2285,2019S002290    ,Eixample,la Dreta de l'Eixample,18505,Ds,2019,3,Març,23,22,Nit,0,2,0,2,3,Weekend/Holiday,23/3/2019
2286,2019S002291    ,Nou Barris,la Trinitat Nova,209900,Dg,2019,3,Març,24,0,Nit,0,0,0,0,2,Weekend/Holiday,24/3/2019
2287,2019S002292    ,Sarrià-Sant Gervasi,les Tres Torres,143904,Dg,2019,3,Març,24,3,Nit,0,0,0,0,1,Weekend/Holiday,24/3/2019
2288,2019S002293    ,Eixample,Sant Antoni,349706,Dg,2019,3,Març,24,3,Nit,0,1,0,1,1,Weekend/Holiday,24/3/2019
2289,2019S002294    ,Nou Barris,la Prosperitat,209900,Dg,2019,3,Març,24,0,Nit,0,3,0,3,2,Weekend/Holiday,24/3/2019
2290,2019S002295    ,Sants-Montjuïc,la Marina del Prat Vermell,116140,Dg,2019,3,Març,24,18,Tarda,0,3,0,3,2,Weekend/Holiday,24/3/2019
2291,2019S002296    ,Sant Martí,el Poblenou,701265,Dg,2019,3,Març,24,11,Matí,0,1,0,1,2,Weekend/Holiday,24/3/2019
2292,2019S002297    ,Eixample,la Dreta de l'Eixample,350308,Dg,2019,3,Març,24,11,Matí,0,2,0,2,2,Weekend/Holiday,24/3/2019
2293,2019S002298    ,Horta-Guinardó,Montbau,352507,Dg,2019,3,Març,24,15,Tarda,0,1,0,1,2,Weekend/Holiday,24/3/2019
2294,2019S002299    ,Sants-Montjuïc,la Marina del Prat Vermell,116140,Dg,2019,3,Març,24,18,Tarda,0,4,0,4,4,Weekend/Holiday,24/3/2019
2295,2019S002300    ,Nou Barris,el Turó de la Peira,119003,Dg,2019,3,Març,24,20,Tarda,0,1,0,1,2,Weekend/Holiday,24/3/2019
2296,2019S002301    ,Sant Martí,el Poblenou,700667,Dg,2019,3,Març,24,21,Tarda,0,1,0,1,2,Weekend/Holiday,24/3/2019
2297,2019S002302    ,Sants-Montjuïc,el Poble-sec,198804,Dg,2019,3,Març,24,20,Tarda,0,1,0,1,2,Weekend/Holiday,24/3/2019
2298,2019S002303    ,Eixample,el Fort Pienc,9209,Dg,2019,3,Març,24,20,Tarda,0,2,0,2,2,Weekend/Holiday,24/3/2019
2299,2019S002304    ,Sants-Montjuïc,el Poble-sec,230601,Dg,2019,3,Març,24,23,Nit,0,0,0,0,1,Weekend/Holiday,24/3/2019
2300,2019S002305    ,Sant Martí,el Parc i la Llacuna del Poblenou,209900,Dg,2019,3,Març,24,22,Nit,0,2,0,2,2,Weekend/Holiday,24/3/2019
2301,2019S002306    ,Ciutat Vella,la Barceloneta,294874,Dg,2019,3,Març,24,21,Tarda,0,1,0,1,2,Weekend/Holiday,24/3/2019
2302,2019S002307    ,Eixample,la Dreta de l'Eixample,90502,Dl,2019,3,Març,25,7,Matí,0,1,0,1,2,Weekday,25/3/2019
2303,2019S002308    ,Sants-Montjuïc,el Poble-sec,198804,Dl,2019,3,Març,25,8,Matí,0,1,0,1,2,Weekday,25/3/2019
2304,2019S002309    ,Sant Martí,el Camp de l'Arpa del Clot,161101,Dg,2019,3,Març,24,23,Nit,0,1,0,1,2,Weekend/Holiday,24/3/2019
2305,2019S002310    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,286504,Dl,2019,3,Març,25,8,Matí,0,1,0,1,2,Weekday,25/3/2019
2306,2019S002311    ,Sants-Montjuïc,el Poble-sec,198804,Dl,2019,3,Març,25,8,Matí,0,1,0,1,2,Weekday,25/3/2019
2307,2019S002312    ,Sarrià-Sant Gervasi,les Tres Torres,44709,Dl,2019,3,Març,25,9,Matí,0,1,0,1,2,Weekday,25/3/2019
2308,2019S002313    ,Eixample,la Dreta de l'Eixample,176801,Dl,2019,3,Març,25,10,Matí,0,1,0,1,1,Weekday,25/3/2019
2309,2019S002314    ,Ciutat Vella,el Raval,140203,Dl,2019,3,Març,25,11,Matí,0,1,0,1,1,Weekday,25/3/2019
2310,2019S002315    ,Sant Martí,el Camp de l'Arpa del Clot,134801,Dl,2019,3,Març,25,12,Matí,0,1,0,1,1,Weekday,25/3/2019
2311,2019S002316    ,Horta-Guinardó,la Teixonera,120603,Dl,2019,3,Març,25,11,Matí,0,1,0,1,2,Weekday,25/3/2019
2312,2019S002317    ,Eixample,la Nova Esquerra de l'Eixample,285807,Dl,2019,3,Març,25,11,Matí,0,2,0,2,2,Weekday,25/3/2019
2313,2019S002318    ,Eixample,el Fort Pienc,225500,Dl,2019,3,Març,25,13,Matí,0,2,0,2,2,Weekday,25/3/2019
2314,2019S002319    ,Eixample,la Sagrada Família,144601,Dl,2019,3,Març,25,14,Tarda,0,1,0,1,2,Weekday,25/3/2019
2315,2019S002320    ,Horta-Guinardó,Montbau,701267,Dl,2019,3,Març,25,15,Tarda,0,1,0,1,2,Weekday,25/3/2019
2316,2019S002321    ,Sants-Montjuïc,la Marina del Prat Vermell,701266,Dl,2019,3,Març,25,16,Tarda,0,2,0,2,3,Weekday,25/3/2019
2317,2019S002322    ,Eixample,la Dreta de l'Eixample,144601,Dl,2019,3,Març,25,16,Tarda,0,2,0,2,1,Weekday,25/3/2019
2318,2019S002323    ,Nou Barris,les Roquetes,701268,Dl,2019,3,Març,25,14,Tarda,0,1,0,1,3,Weekday,25/3/2019
2319,2019S002324    ,Eixample,la Sagrada Família,238400,Dl,2019,3,Març,25,17,Tarda,0,1,0,1,2,Weekday,25/3/2019
2320,2019S002325    ,Les Corts,les Corts,55807,Dl,2019,3,Març,25,18,Tarda,0,2,0,2,1,Weekday,25/3/2019
2321,2019S002326    ,Sants-Montjuïc,Sants,331507,Dl,2019,3,Març,18,18,Tarda,0,2,0,2,2,Weekday,18/3/2019
2322,2019S002327    ,Ciutat Vella,el Barri Gòtic,701266,Dl,2019,3,Març,25,19,Tarda,0,2,0,2,3,Weekday,25/3/2019
2323,2019S002328    ,Sarrià-Sant Gervasi,Sarrià,701268,Dl,2019,3,Març,25,19,Tarda,0,1,0,1,2,Weekday,25/3/2019
2324,2019S002329    ,Eixample,la Dreta de l'Eixample,148307,Dl,2019,3,Març,25,21,Tarda,0,1,0,1,2,Weekday,25/3/2019
2325,2019S002330    ,Eixample,la Dreta de l'Eixample,144601,Dl,2019,3,Març,25,22,Nit,0,2,0,2,2,Weekday,25/3/2019
2326,2019S002331    ,Sant Martí,el Poblenou,701266,Dm,2019,3,Març,26,8,Matí,0,1,0,1,2,Weekday,26/3/2019
2327,2019S002332    ,Ciutat Vella,el Barri Gòtic,18006,Dm,2019,3,Març,26,8,Matí,0,1,0,1,2,Weekday,26/3/2019
2328,2019S002333    ,Eixample,la Dreta de l'Eixample,191204,Dm,2019,3,Març,26,8,Matí,0,2,0,2,2,Weekday,26/3/2019
2329,2019S002334    ,Sarrià-Sant Gervasi,Sarrià,334800,Dm,2019,3,Març,26,7,Matí,0,1,0,1,2,Weekday,26/3/2019
2330,2019S002335    ,Sant Martí,el Besòs i el Maresme,94300,Dm,2019,3,Març,26,9,Matí,0,2,0,2,2,Weekday,26/3/2019
2331,2019S002336    ,Les Corts,les Corts,221305,Dm,2019,3,Març,26,9,Matí,0,0,0,0,1,Weekday,26/3/2019
2332,2019S002337    ,Sant Martí,Sant Martí de Provençals,322608,Dm,2019,3,Març,26,10,Matí,0,1,0,1,3,Weekday,26/3/2019
2333,2019S002338    ,Eixample,Sant Antoni,308709,Dm,2019,3,Març,26,11,Matí,0,1,0,1,2,Weekday,26/3/2019
2334,2019S002339    ,Les Corts,Pedralbes,701434,Dm,2019,3,Març,26,8,Matí,0,1,0,1,2,Weekday,26/3/2019
2335,2019S002340    ,Sants-Montjuïc,el Poble-sec,257700,Dm,2019,3,Març,26,12,Matí,0,1,0,1,2,Weekday,26/3/2019
2336,2019S002341    ,Eixample,Sant Antoni,323203,Dm,2019,3,Març,26,12,Matí,0,1,0,1,2,Weekday,26/3/2019
2337,2019S002342    ,Horta-Guinardó,el Carmel,55002,Dm,2019,3,Març,26,12,Matí,0,1,0,1,1,Weekday,26/3/2019
2338,2019S002343    ,Sants-Montjuïc,la Marina del Prat Vermell,106861,Dm,2019,3,Març,26,14,Tarda,0,1,0,1,2,Weekday,26/3/2019
2339,2019S002344    ,Horta-Guinardó,Horta,352507,Dm,2019,3,Març,26,13,Matí,0,3,0,3,3,Weekday,26/3/2019
2340,2019S002345    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,27608,Dm,2019,3,Març,26,13,Matí,0,2,0,2,1,Weekday,26/3/2019
2341,2019S002346    ,Eixample,la Dreta de l'Eixample,18505,Dm,2019,3,Març,26,14,Tarda,0,1,0,1,3,Weekday,26/3/2019
2342,2019S002347    ,Eixample,l'Antiga Esquerra de l'Eixample,349706,Dm,2019,3,Març,26,15,Tarda,0,1,0,1,2,Weekday,26/3/2019
2343,2019S002348    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,144601,Dm,2019,3,Març,26,15,Tarda,0,1,0,1,2,Weekday,26/3/2019
2344,2019S002349    ,Horta-Guinardó,el Baix Guinardó,68900,Dm,2019,3,Març,26,14,Tarda,0,1,0,1,2,Weekday,26/3/2019
2345,2019S002350    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,101008,Dm,2019,3,Març,26,17,Tarda,0,3,0,3,1,Weekday,26/3/2019
2346,2019S002351    ,Horta-Guinardó,la Vall d'Hebron,700827,Dm,2019,3,Març,26,17,Tarda,0,1,0,1,2,Weekday,26/3/2019
2347,2019S002352    ,Sants-Montjuïc,la Marina del Prat Vermell,701498,Dm,2019,3,Març,26,18,Tarda,0,1,0,1,2,Weekday,26/3/2019
2348,2019S002353    ,Horta-Guinardó,Horta,352507,Dm,2019,3,Març,26,15,Tarda,0,1,0,1,2,Weekday,26/3/2019
2349,2019S002354    ,Ciutat Vella,el Barri Gòtic,34308,Dl,2019,3,Març,25,14,Tarda,0,1,0,1,2,Weekday,25/3/2019
2350,2019S002355    ,Horta-Guinardó,Horta,296100,Dm,2019,3,Març,26,19,Tarda,0,1,0,1,2,Weekday,26/3/2019
2351,2019S002356    ,Sarrià-Sant Gervasi,el Putxet i el Farró,33509,Dm,2019,3,Març,26,17,Tarda,0,1,0,1,2,Weekday,26/3/2019
2352,2019S002357    ,Eixample,l'Antiga Esquerra de l'Eixample,320704,Dm,2019,3,Març,26,20,Tarda,0,1,0,1,2,Weekday,26/3/2019
2353,2019S002358    ,Les Corts,les Corts,352904,Dm,2019,3,Març,26,16,Tarda,0,1,0,1,1,Weekday,26/3/2019
2354,2019S002359    ,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,339203,Dm,2019,3,Març,26,21,Tarda,0,1,0,1,2,Weekday,26/3/2019
2355,2019S002360    ,Ciutat Vella,la Barceloneta,701265,Dm,2019,3,Març,26,17,Tarda,0,1,0,1,2,Weekday,26/3/2019
2356,2019S002361    ,Sant Martí,Provençals del Poblenou,169409,Dm,2019,3,Març,26,19,Tarda,0,1,0,1,2,Weekday,26/3/2019
2357,2019S002362    ,Sants-Montjuïc,Sants,138802,Dm,2019,3,Març,26,19,Tarda,0,1,0,1,2,Weekday,26/3/2019
2358,2019S002363    ,Eixample,l'Antiga Esquerra de l'Eixample,191204,Dm,2019,3,Març,26,21,Tarda,0,1,0,1,2,Weekday,26/3/2019
2359,2019S002364    ,Eixample,l'Antiga Esquerra de l'Eixample,23403,Dm,2019,3,Març,26,21,Tarda,0,1,0,1,2,Weekday,26/3/2019
2360,2019S002365    ,Eixample,l'Antiga Esquerra de l'Eixample,110304,Dm,2019,3,Març,26,20,Tarda,0,1,0,1,2,Weekday,26/3/2019
2361,2019S002366    ,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",240707,Dm,2019,3,Març,26,16,Tarda,0,1,0,1,2,Weekday,26/3/2019
2362,2019S002367    ,Eixample,la Nova Esquerra de l'Eixample,349706,Dm,2019,3,Març,26,18,Tarda,0,1,0,1,1,Weekday,26/3/2019
2363,2019S002368    ,Ciutat Vella,la Barceloneta,197903,Dm,2019,3,Març,26,15,Tarda,0,1,0,1,2,Weekday,26/3/2019
2364,2019S002369    ,Eixample,la Dreta de l'Eixample,305100,Dm,2019,3,Març,26,16,Tarda,0,1,0,1,2,Weekday,26/3/2019
2365,2019S002370    ,Sants-Montjuïc,Sants - Badal,312400,Dm,2019,3,Març,26,23,Nit,0,1,0,1,2,Weekday,26/3/2019
2366,2019S002371    ,Eixample,la Dreta de l'Eixample,32700,Dc,2019,3,Març,27,7,Matí,0,1,0,1,2,Weekday,27/3/2019
2367,2019S002372    ,Eixample,la Dreta de l'Eixample,145003,Dc,2019,3,Març,27,7,Matí,0,1,0,1,2,Weekday,27/3/2019
2368,2019S002373    ,Gràcia,el Camp d'en Grassot i Gràcia Nova,109203,Dm,2019,3,Març,26,13,Matí,0,2,0,2,1,Weekday,26/3/2019
2369,2019S002374    ,Eixample,la Sagrada Família,105304,Dc,2019,3,Març,27,7,Matí,0,1,0,1,2,Weekday,27/3/2019
2370,2019S002375    ,Sants-Montjuïc,la Marina de Port,701391,Dc,2019,3,Març,27,9,Matí,0,1,0,1,2,Weekday,27/3/2019
2371,2019S002376    ,Gràcia,Vallcarca i els Penitents,158107,Dc,2019,3,Març,27,8,Matí,0,1,0,1,2,Weekday,27/3/2019
2372,2019S002377    ,Eixample,la Dreta de l'Eixample,71600,Dc,2019,3,Març,27,9,Matí,0,2,0,2,2,Weekday,27/3/2019
2373,2019S002378    ,Gràcia,el Coll,230000,Dc,2019,3,Març,27,8,Matí,0,1,0,1,2,Weekday,27/3/2019
2374,2019S002379    ,Eixample,la Sagrada Família,178308,Dc,2019,3,Març,27,9,Matí,0,1,0,1,2,Weekday,27/3/2019
2375,2019S002380    ,Nou Barris,la Guineueta,75101,Dc,2019,3,Març,27,10,Matí,0,1,0,1,2,Weekday,27/3/2019
2376,2019S002381    ,Sarrià-Sant Gervasi,les Tres Torres,44709,Dc,2019,3,Març,27,12,Matí,0,1,0,1,2,Weekday,27/3/2019
2377,2019S002382    ,Sants-Montjuïc,la Font de la Guatlla,169409,Dc,2019,3,Març,27,13,Matí,0,1,0,1,2,Weekday,27/3/2019
2378,2019S002383    ,Eixample,l'Antiga Esquerra de l'Eixample,18505,Dc,2019,3,Març,27,13,Matí,0,1,0,1,2,Weekday,27/3/2019
2379,2019S002384    ,Horta-Guinardó,el Carmel,67103,Dc,2019,3,Març,27,12,Matí,0,1,0,1,1,Weekday,27/3/2019
2380,2019S002385    ,Sants-Montjuïc,el Poble-sec,198804,Dc,2019,3,Març,27,14,Tarda,0,1,0,1,2,Weekday,27/3/2019
2381,2019S002386    ,Eixample,la Sagrada Família,289105,Dc,2019,3,Març,27,15,Tarda,0,2,0,2,2,Weekday,27/3/2019
2382,2019S002387    ,Eixample,la Dreta de l'Eixample,89004,Dc,2019,3,Març,27,14,Tarda,0,1,1,2,1,Weekday,27/3/2019
2383,2019S002388    ,Sants-Montjuïc,el Poble-sec,198804,Dc,2019,3,Març,27,15,Tarda,0,1,0,1,2,Weekday,27/3/2019
2384,2019S002389    ,Eixample,la Dreta de l'Eixample,148307,Dc,2019,3,Març,27,17,Tarda,0,3,0,3,2,Weekday,27/3/2019
2385,2019S002390    ,Sarrià-Sant Gervasi,Sarrià,193108,Dc,2019,3,Març,27,18,Tarda,0,2,0,2,2,Weekday,27/3/2019
2386,2019S002391    ,Nou Barris,Verdun,9800,Dc,2019,3,Març,27,16,Tarda,0,1,0,1,2,Weekday,27/3/2019
2387,2019S002392    ,Horta-Guinardó,el Baix Guinardó,332306,Dc,2019,3,Març,27,17,Tarda,0,1,0,1,1,Weekday,27/3/2019
2388,2019S002393    ,Sarrià-Sant Gervasi,Sarrià,28000,Dc,2019,3,Març,27,19,Tarda,0,1,0,1,2,Weekday,27/3/2019
2389,2019S002394    ,Ciutat Vella,el Barri Gòtic,269108,Dc,2019,3,Març,27,18,Tarda,0,1,0,1,2,Weekday,27/3/2019
2390,2019S002395    ,Eixample,la Dreta de l'Eixample,100800,Dc,2019,3,Març,27,19,Tarda,0,1,0,1,2,Weekday,27/3/2019
2391,2019S002396    ,Eixample,la Dreta de l'Eixample,268003,Dc,2019,3,Març,27,20,Tarda,0,1,0,1,2,Weekday,27/3/2019
2392,2019S002397    ,Ciutat Vella,el Barri Gòtic,177101,Dc,2019,3,Març,27,21,Tarda,0,1,0,1,4,Weekday,27/3/2019
2393,2019S002398    ,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,134404,Dc,2019,3,Març,27,22,Nit,0,0,0,0,3,Weekday,27/3/2019
2394,2019S002399    ,Gràcia,la Vila de Gràcia,206403,Dc,2019,3,Març,27,17,Tarda,0,1,0,1,2,Weekday,27/3/2019
2395,2019S002400    ,Sants-Montjuïc,Sants - Badal,187207,Dc,2019,3,Març,27,18,Tarda,0,2,0,2,2,Weekday,27/3/2019
2396,2019S002401    ,Sants-Montjuïc,el Poble-sec,116402,Dc,2019,3,Març,27,18,Tarda,0,1,0,1,2,Weekday,27/3/2019
2397,2019S002402    ,Eixample,la Dreta de l'Eixample,148307,Dc,2019,3,Març,27,22,Nit,0,1,0,1,2,Weekday,27/3/2019
2398,2019S002403    ,Eixample,la Nova Esquerra de l'Eixample,162002,Dc,2019,3,Març,27,15,Tarda,0,1,0,1,2,Weekday,27/3/2019
2399,2019S002404    ,Eixample,el Fort Pienc,76807,Dc,2019,3,Març,27,17,Tarda,0,1,0,1,2,Weekday,27/3/2019
2400,2019S002405    ,Eixample,la Sagrada Família,289105,Dc,2019,3,Març,27,13,Matí,0,1,0,1,2,Weekday,27/3/2019
2401,2019S002406    ,Sant Martí,el Besòs i el Maresme,266405,Dm,2019,3,Març,26,20,Tarda,0,0,0,0,1,Weekday,26/3/2019
2402,2019S002407    ,Sarrià-Sant Gervasi,el Putxet i el Farró,41303,Dj,2019,3,Març,28,8,Matí,0,2,0,2,2,Weekday,28/3/2019
2403,2019S002408    ,Horta-Guinardó,el Baix Guinardó,197302,Dj,2019,3,Març,28,9,Matí,0,1,0,1,1,Weekday,28/3/2019
2404,2019S002409    ,Sants-Montjuïc,Sants - Badal,263407,Dj,2019,3,Març,28,11,Matí,0,1,0,1,5,Weekday,28/3/2019
2405,2019S002410    ,Sants-Montjuïc,Hostafrancs,169409,Dj,2019,3,Març,28,10,Matí,0,1,0,1,2,Weekday,28/3/2019
2406,2019S002411    ,Sant Andreu,Sant Andreu,366104,Dj,2019,3,Març,28,10,Matí,0,1,0,1,1,Weekday,28/3/2019
2407,2019S002412    ,Eixample,la Nova Esquerra de l'Eixample,162002,Dj,2019,3,Març,28,10,Matí,0,2,0,2,2,Weekday,28/3/2019
2408,2019S002413    ,Eixample,l'Antiga Esquerra de l'Eixample,223606,Dj,2019,3,Març,28,11,Matí,0,1,0,1,2,Weekday,28/3/2019
2409,2019S002414    ,Eixample,l'Antiga Esquerra de l'Eixample,245802,Dj,2019,3,Març,28,13,Matí,0,1,0,1,2,Weekday,28/3/2019
2410,2019S002415    ,Sant Martí,el Poblenou,242906,Dj,2019,3,Març,28,14,Tarda,0,1,0,1,2,Weekday,28/3/2019
2411,2019S002416    ,Eixample,la Dreta de l'Eixample,350308,Dj,2019,3,Març,28,14,Tarda,0,1,0,1,2,Weekday,28/3/2019
2412,2019S002417    ,Sants-Montjuïc,la Bordeta,89707,Dj,2019,3,Març,28,13,Matí,0,1,0,1,2,Weekday,28/3/2019
2413,2019S002418    ,Eixample,la Dreta de l'Eixample,148307,Dj,2019,3,Març,28,13,Matí,0,1,0,1,2,Weekday,28/3/2019
