,Numero_expedient,Dia_setmana,NK_Any,Mes_any,Nom_mes,Dia_mes,Hora_dia,Descripcio_torn,Descripcio_tipus_vehicle,Descripcio_model,Descripcio_marca,Descripcio_color,Descripcio_carnet,Antiguitat_carnet
8909,2019S008283    ,Ds,2019,10,Octubre,26,10,Matí,Autobús,CITYCLASS,IRISBUS,Vermell,D1,23
8910,2019S007081    ,Dv,2019,9,Setembre,13,15,Tarda,Autobús,CITYCLASS 18 31,IRISBUS,Vermell,D,12
8911,2019S005864    ,Dm,2019,7,Juliol,23,22,Nit,Turisme,LEON,SEAT,Blanc,B,8
8912,2019S005864    ,Dm,2019,7,Juliol,23,22,Nit,Veh. mobilitat personal amb motor,NINEBOL,SEGWAY,Negre,Desconegut,Desconegut
8913,2019S006078    ,Dc,2019,7,Juliol,31,8,Matí,Motocicleta,SH 125,HONDA,Blanc,B,14
8914,2019S000714    ,Dg,2019,1,Gener,27,3,Nit,Bicicleta,Desconegut,Desconegut,Blanc,Desconegut,Desconegut
8915,2019S000714    ,Dg,2019,1,Gener,27,3,Nit,Motocicleta,C EVOLUTION,BMW,Negre,B,8
8916,2019S007033    ,Dc,2019,9,Setembre,11,12,Matí,Motocicleta,ZS 125,MACBOR,Negre,B,21
8917,2019S001635    ,Dv,2019,3,Març,1,11,Matí,Furgoneta,JUMPER,CITROEN,Blanc,B,38
8918,2019S000532    ,Dl,2019,1,Gener,21,7,Matí,Motocicleta,YBR 125,YAMAHA,Negre,B,23
8919,2019S001912    ,Dm,2019,3,Març,12,0,Nit,Autobús,Desconegut,SCANIA,Groc,D,13
8920,2019S009998    ,Ds,2019,12,Desembre,28,17,Tarda,Autobús articulat,NG313F/GNC,MAN,Vermell,E D,23
8921,2019S009998    ,Ds,2019,12,Desembre,28,17,Tarda,Veh. mobilitat personal amb motor,M-365,XIAOMI,Negre,Desconegut,Desconegut
8922,2019S007578    ,Dc,2019,10,Octubre,2,17,Tarda,Autobús,CITYCLASS-18.31,IRISBUS,Vermell,D,18
8923,2019S007578    ,Dc,2019,10,Octubre,2,17,Tarda,Turisme,TOYOTA PRIUS PLUS,TOYOTA,Desconegut,B,13
8924,2019S004645    ,Dj,2019,6,Juny,13,20,Tarda,Motocicleta,YP125R,YAMAHA,Negre,B,29
8925,2019S009224    ,Dj,2019,11,Novembre,28,20,Tarda,Turisme,IONIQ,HYUNDAI,Gris,Desconegut,Desconegut
8926,2019S007812    ,Dc,2019,10,Octubre,9,15,Tarda,Ciclomotor,SH 50,HONDA,Gris,AM,31
8927,2019S007812    ,Dc,2019,10,Octubre,9,15,Tarda,Furgoneta,TRANSIT CONNECT,FORD,Gris,B,25
8928,2019S006544    ,Dc,2019,8,Agost,21,18,Tarda,Ciclomotor,PEOPLE S50,KYMCO,Negre,AM,40
8929,2019S005273    ,Dj,2019,7,Juliol,4,10,Matí,Turisme,ALTEA ECOMOTIVE,SEAT,Gris,B,46
8930,2019S002420    ,Dj,2019,3,Març,28,16,Tarda,Furgoneta,TRANSIT CONNECT,FORD,Blanc,B,7
8931,2019S002420    ,Dj,2019,3,Març,28,16,Tarda,Motocicleta,SH 125,HONDA,Blau,B,18
8932,2019S001764    ,Dc,2019,3,Març,6,13,Matí,Furgoneta,BERLINGO,CITROEN,Blanc,B,10
8933,2019S005471    ,Dc,2019,7,Juliol,10,20,Tarda,Autobús articulat,NEW CITY MAN A-24GNC,CASTROSUA,Vermell,D,22
8934,2019S007191    ,Dc,2019,9,Setembre,18,10,Matí,Autobús,NL243F/GNC,MAN,Vermell,D,13
8935,2019S007191    ,Dc,2019,9,Setembre,18,10,Matí,Turisme,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut
8936,2019S005319    ,Dv,2019,7,Juliol,5,12,Matí,Furgoneta,TRAFIC,RENAULT,Blanc,B,24
8937,2019S005319    ,Dv,2019,7,Juliol,5,12,Matí,Motocicleta,SH 125,HONDA,Desconegut,B,6
8938,2019S001346    ,Dc,2019,2,Febrer,20,5,Nit,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut
8939,2019S001346    ,Dc,2019,2,Febrer,20,5,Nit,Carro,Desconegut,TOYOTA,Taronja,B,14
8940,2019S004128    ,Dm,2019,5,Maig,28,20,Tarda,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut
8941,2019S008435    ,Dj,2019,10,Octubre,31,19,Tarda,Motocicleta,WW125,HONDA,Desconegut,B,14
8942,2019S008435    ,Dj,2019,10,Octubre,31,19,Tarda,Turisme,208 5P ACTI PTECH 82,PEUGEOT,Gris,B,20
8943,2019S002326    ,Dl,2019,3,Març,18,18,Tarda,Motocicleta,LIBERTY 125,PIAGGIO,Platejat,B,22
8944,2019S002326    ,Dl,2019,3,Març,18,18,Tarda,Taxi,TOLEDO ECO,SEAT,Negre/Groc,B,20
8945,2019S004738    ,Dl,2019,6,Juny,17,11,Matí,Turisme,E 220 D,MERCEDES-BENZ,Blanc,B,27
8946,2019S000699    ,Ds,2019,1,Gener,26,10,Matí,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut
8947,2019S000699    ,Ds,2019,1,Gener,26,10,Matí,Turisme,MOKKA,OPEL,Gris,B,22
8948,2019S002288    ,Ds,2019,3,Març,23,23,Nit,Bicicleta,ROCKRIDER,DECATHLON,Negre,Desconegut,Desconegut
8949,2019S002288    ,Ds,2019,3,Març,23,23,Nit,Taxi,PRIUS,TOYOTA,Negre/Groc,B,37
8950,2019S004514    ,Ds,2019,6,Juny,8,12,Matí,Motocicleta,HIMALAYAN,ROYAL ENFIELD,Negre,A,4
8951,2019S004514    ,Ds,2019,6,Juny,8,12,Matí,Tot terreny,XC 90,VOLVO,Blanc,B,22
8952,2019S006191    ,Ds,2019,8,Agost,3,10,Matí,Ciclomotor,SA14,YAMAHA,Blanc,AM,13
8953,2019S006191    ,Ds,2019,8,Agost,3,10,Matí,Motocicleta, ,ES DESCONEIX,Desconegut,Desconegut,Desconegut
8954,2019S006191    ,Ds,2019,8,Agost,3,10,Matí,Turisme,POLO,VOLKSWAGEN,Blanc,B,10
8955,2019S007434    ,Dv,2019,9,Setembre,27,8,Matí,Bicicleta,Desconegut,Desconegut,Gris,Sense permís,Desconegut
8956,2019S007434    ,Dv,2019,9,Setembre,27,8,Matí,Turisme,I 30,HYUNDAI,Blau,B,10
8957,2019S007909    ,Dv,2019,10,Octubre,11,21,Tarda,Turisme,307 CC 1.6 110,PEUGEOT,Desconegut,B,41
8958,2019S007909    ,Dv,2019,10,Octubre,11,21,Tarda,Turisme,CEE'D,KIA,Vermell,B,2
8959,2019S001716    ,Dl,2019,3,Març,4,20,Tarda,Ciclomotor,TWEET,PEUGEOT,Negre,B,3
8960,2019S001716    ,Dl,2019,3,Març,4,20,Tarda,Motocicleta,SUPER DINK,KYMCO,Negre,B,14
8961,2019S009941    ,Dc,2019,12,Desembre,25,16,Tarda,Motocicleta,NSS125AD,HONDA,Vermell,B,9
8962,2019S009941    ,Dc,2019,12,Desembre,25,16,Tarda,Turisme,I 20,HYUNDAI,Desconegut,B,6
8963,2019S001174    ,Dc,2019,2,Febrer,13,20,Tarda,Motocicleta,YP 125,YAMAHA,Desconegut,B,11
8964,2019S001174    ,Dc,2019,2,Febrer,13,20,Tarda,Turisme,LEON,SEAT,Desconegut,B,55
8965,2019S006538    ,Dc,2019,8,Agost,21,10,Matí,Veh. mobilitat personal amb motor, ,ES DESCONEIX,Negre/Groc,Desconegut,Desconegut
8966,2019S003694    ,Dm,2019,5,Maig,14,6,Matí,Ciclomotor,RUNNER 50,GILERA,Taronja,AM,12
8967,2019S003694    ,Dm,2019,5,Maig,14,6,Matí,Turisme,ATOS,HYUNDAI,Gris,B,40
8968,2019S000514    ,Dg,2019,1,Gener,20,0,Nit,Motocicleta,RKS 125,KEEWAY,Negre,B,4
8969,2019S006108    ,Dc,2019,7,Juliol,31,13,Matí,"Camió rígid <= 3,5 tones",35C15,BARBANY,Blanc,Sense permís,26
8970,2019S003655    ,Dg,2019,5,Maig,12,16,Tarda,Ciclomotor,ES2,ASKOLL,Desconegut,B,22
8971,2019S003655    ,Dg,2019,5,Maig,12,16,Tarda,Veh. mobilitat personal sense motor, ,ES DESCONEIX,Gris,Desconegut,Desconegut
8972,2019S007064    ,Dj,2019,9,Setembre,12,16,Tarda,Turisme,XSARA 20HDI EXCL 5P,CITROEN,Gris,B,45
8973,2019S006770    ,Ds,2019,8,Agost,31,22,Nit,Ciclomotor,LIBERTY 50 2T,PIAGGIO,Blanc,B,2
8974,2019S006770    ,Ds,2019,8,Agost,31,22,Nit,Motocicleta,XLH SPORTSTER,HARLEY DAVIDSON,Negre,A,0
8975,2019S006770    ,Ds,2019,8,Agost,31,22,Nit,Taxi,TOLEDO,SEAT,Negre/Groc,B,12
8976,2019S009216    ,Dj,2019,11,Novembre,28,18,Tarda,Motocicleta,LIBERTY,PIAGGIO,Negre,B,8
8977,2019S009216    ,Dj,2019,11,Novembre,28,18,Tarda,Turisme,TOYOTA PRIUS PLUS,TOYOTA,Negre/Groc,B,9
8978,2019S000909    ,Dl,2019,2,Febrer,4,19,Tarda,Taxi,PRIUS,TOYOTA,Negre/Groc,B,39
8979,2019S006621    ,Dg,2019,8,Agost,25,19,Tarda,Ciclomotor,N SHARING,NIU,Negre,Es desconeix,11
8980,2019S004867    ,Dv,2019,6,Juny,21,8,Matí,Motocicleta,XP500,YAMAHA,Negre,A,9
8981,2019S005302    ,Dv,2019,7,Juliol,5,0,Nit,Ciclomotor,ES2,ASKOLL,Blanc,B,2
8982,2019S005302    ,Dv,2019,7,Juliol,5,0,Nit,Furgoneta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut
8983,2019S003050    ,Dg,2019,4,Abril,21,1,Nit,Turisme,TOLEDO,SEAT,Negre/Groc,B,6
8984,2019S002226    ,Dj,2019,3,Març,21,16,Tarda,Motocicleta,YBR 125,YAMAHA,Blanc,B,16
8985,2019S002226    ,Dj,2019,3,Març,21,16,Tarda,Veh. mobilitat personal amb motor,Desconegut,XIAOMI,Negre,Desconegut,Desconegut
8986,2019S003888    ,Dl,2019,5,Maig,20,19,Tarda,Autobús,S 319 GT HD,SETRA,Altres,D,11
8987,2019S003888    ,Dl,2019,5,Maig,20,19,Tarda,Motocicleta,YBR 250,YAMAHA,Negre,A,5
8988,2019S004771    ,Dm,2019,6,Juny,18,17,Tarda,Motocicleta,NSS125AD,HONDA,Blanc,B,14
8989,2019S004771    ,Dm,2019,6,Juny,18,17,Tarda,Turisme,FIAT TIPO,FIAT,Negre/Groc,B,12
8990,2019S003385    ,Dv,2019,5,Maig,3,8,Matí,Ciclomotor,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut
8991,2019S003385    ,Dv,2019,5,Maig,3,8,Matí,Motocicleta,SIXTEEN,SUZUKI,Negre,B,17
8992,2019S004408    ,Dm,2019,6,Juny,4,10,Matí,"Camió rígid <= 3,5 tones",35C13,LECAPITAINE,Blanc,B,21
8993,2019S002545    ,Dj,2019,3,Març,28,6,Matí,Taxi,PRIUS ECO,TOYOTA,Negre/Groc,B,7
8994,2019S002545    ,Dj,2019,3,Març,28,6,Matí,Veh. mobilitat personal sense motor, ,ES DESCONEIX,Gris,Desconegut,Desconegut
8995,2019S001356    ,Dc,2019,2,Febrer,20,13,Matí,Autobús,Desconegut,MAN,Verd,D,26
8996,2019S005993    ,Dg,2019,7,Juliol,28,22,Nit,Motocicleta,SYMPHONY,S.Y.M,Desconegut,B,4
8997,2019S000626    ,Dc,2019,1,Gener,23,21,Tarda,Turisme,CARNIVAL,KIA,Gris,B,4
8998,2019S000626    ,Dc,2019,1,Gener,23,21,Tarda,Turisme,CLIO,RENAULT,Blau,B,3
8999,2019S005366    ,Dg,2019,7,Juliol,7,6,Matí,Ciclomotor,MRT,RIEJU,Taronja,B,3
9000,2019S005366    ,Dg,2019,7,Juliol,7,6,Matí,Turisme,PRIUS,TOYOTA,Negre/Groc,B,5
9001,2019S008733    ,Dl,2019,11,Novembre,11,8,Matí,Ciclomotor,SCOOPY 50,HONDA,Negre,AM,24
9002,2019S008733    ,Dl,2019,11,Novembre,11,8,Matí,Motocicleta,FES 125,HONDA,Negre,A1,21
9003,2019S000968    ,Dc,2019,2,Febrer,6,16,Tarda,Desconegut,X5,BMW,Negre,Desconegut,Desconegut
9004,2019S000968    ,Dc,2019,2,Febrer,6,16,Tarda,Motocicleta,MNX110,HONDA,Blanc,B,10
9005,2019S007062    ,Dj,2019,9,Setembre,12,15,Tarda,Taxi,EXPERT COMBI BLUEHDI 1,PEUGEOT,Gris,B,37
9006,2019S007062    ,Dj,2019,9,Setembre,12,15,Tarda,Veh. mobilitat personal amb motor, ,XIAOMI,Negre,Desconegut,Desconegut
9007,2019S000386    ,Dc,2019,1,Gener,16,8,Matí,"Camió rígid <= 3,5 tones",AD260S27YÑ,IVECO BUS,Desconegut,C,17
9008,2019S000386    ,Dc,2019,1,Gener,16,8,Matí,Motocicleta,TWEER,PEUGEOT,Negre,B,7
9009,2019S003960    ,Dc,2019,5,Maig,22,17,Tarda,Motocicleta,UH 125,SUZUKI,Negre,B,18
9010,2019S003960    ,Dc,2019,5,Maig,22,17,Tarda,Motocicleta,WW125EX2,HONDA,Negre,A,12
9011,2019S006864    ,Dc,2019,9,Setembre,4,17,Tarda,Turisme,TOYOTA PRIUS PLUS,TOYOTA,Negre/Groc,B,18
9012,2019S006864    ,Dc,2019,9,Setembre,4,17,Tarda,Turisme,TOYOTA PRIUS PLUS,TOYOTA,Negre/Groc,B,22
9013,2019S005207    ,Dm,2019,7,Juliol,2,18,Tarda,Furgoneta,KANGOO,RENAULT,Blanc,B,6
9014,2019S005207    ,Dm,2019,7,Juliol,2,18,Tarda,Motocicleta,BEVERLY 125 IE,PIAGGIO,Blanc,B,8
9015,2019S000148    ,Dl,2019,1,Gener,7,18,Tarda,Motocicleta,SES 125,HONDA,Vermell,B,8
9016,2019S000148    ,Dl,2019,1,Gener,7,18,Tarda,Motocicleta,SH 150,HONDA,Negre,A,51
9017,2019S005678    ,Dc,2019,7,Juliol,17,14,Tarda,Motocicleta,SH 125,HONDA,Gris,B,12
9018,2019S005678    ,Dc,2019,7,Juliol,17,14,Tarda,Turisme,MONDEO,FORD,Blau,B,24
9019,2019S002325    ,Dl,2019,3,Març,25,18,Tarda,Motocicleta,SYMPHONY,S.Y.M,Blau,B,5
9020,2019S002750    ,Dl,2019,4,Abril,8,11,Matí,Motocicleta,SCV100,HONDA,Vermell,A,55
9021,2019S002750    ,Dl,2019,4,Abril,8,11,Matí,Turisme,IBIZA,SEAT,Gris,B,6
9022,2019S005051    ,Dj,2019,6,Juny,27,19,Tarda,Veh. mobilitat personal amb motor,Desconegut,Desconegut,Gris,Sense permís,Desconegut
9023,2019S001809    ,Dj,2019,3,Març,7,16,Tarda,Motocicleta,SUPER DINK,KYMCO,Negre,A,36
9024,2019S001809    ,Dj,2019,3,Març,7,16,Tarda,Turisme,JUKE,NISSAN,Negre,B,13
9025,2019S008809    ,Dc,2019,11,Novembre,13,16,Tarda,Motocicleta,HD 125 EVO,S.Y.M,Desconegut,B,20
9026,2019S008809    ,Dc,2019,11,Novembre,13,16,Tarda,Turisme,KALOS,CHEVROLET,Platejat,B,1
9027,2019S003270    ,Dl,2019,4,Abril,29,13,Matí,Motocicleta,Dylan 125,HONDA,Blau,A1,6
9028,2019S003270    ,Dl,2019,4,Abril,29,13,Matí,Turisme,RAV - 4,TOYOTA,Blanc,B,52
9029,2019S006661    ,Dm,2019,8,Agost,27,14,Tarda,Motocicleta,SCV100,HONDA,Negre,B,7
9030,2019S006661    ,Dm,2019,8,Agost,27,14,Tarda,Taxi,TOLEDO ECOMOTIVE,SEAT,Negre/Groc,B,48
9031,2019S006456    ,Dv,2019,8,Agost,16,11,Matí,Motocicleta,PCX,HONDA,Blanc,B,2
9032,2019S006456    ,Dv,2019,8,Agost,16,11,Matí,Turisme,Desconegut,AUDI,Gris,Desconegut,Desconegut
9033,2019S002684    ,Dv,2019,4,Abril,5,16,Tarda,Motocicleta,SH 125,HONDA,Altres,B,27
9034,2019S002684    ,Dv,2019,4,Abril,5,16,Tarda,Turisme,I 30,HYUNDAI,Blanc,B,7
9035,2019S008426    ,Dj,2019,10,Octubre,31,14,Tarda,Motocicleta,NSC110MPD,HONDA,Negre,B,8
9036,2019S008426    ,Dj,2019,10,Octubre,31,14,Tarda,Turisme,LEON,SEAT,Blanc,B,9
9037,2019S000671    ,Dv,2019,1,Gener,25,8,Matí,Motocicleta,X MAX 125,YAMAHA,Blanc,A,1
9038,2019S000671    ,Dv,2019,1,Gener,25,8,Matí,Turisme,I 20,HYUNDAI,Vermell,B,9
9039,2019S008002    ,Dc,2019,10,Octubre,16,8,Matí,Turisme,A3 1.9,AUDI,Negre,B,18
9040,2019S008002    ,Dc,2019,10,Octubre,16,8,Matí,Turisme,GOLF 1.9,VOLKSWAGEN,Negre,B,15
9041,2019S004649    ,Dj,2019,6,Juny,13,20,Tarda,Turisme,GOLF,VOLKSWAGEN,Gris,B,17
9042,2019S004649    ,Dj,2019,6,Juny,13,20,Tarda,Veh. mobilitat personal amb motor,M-365,XIAOMI,Negre,Es desconeix,Desconegut
9043,2019S005032    ,Dj,2019,6,Juny,27,10,Matí,Bicicleta,Desconegut,Desconegut,Desconegut,Es desconeix,Desconegut
9044,2019S009116    ,Dl,2019,11,Novembre,25,15,Tarda,Furgoneta, ,MERCEDES,Groc,B,14
9045,2019S009116    ,Dl,2019,11,Novembre,25,15,Tarda,Motocicleta,XP500,YAMAHA,Negre,A,39
9046,2019S009295    ,Dg,2019,12,Desembre,1,16,Tarda,Motocicleta,WW125EX,HONDA,Desconegut,B,11
9047,2019S009295    ,Dg,2019,12,Desembre,1,16,Tarda,Turisme,GOLF,VOLKSWAGEN,Desconegut,B,31
9048,2019S008899    ,Dl,2019,11,Novembre,18,12,Matí,Motocicleta,SUPER DINK 300I,KYMCO,Blanc,A,11
9049,2019S008899    ,Dl,2019,11,Novembre,18,12,Matí,Turisme,FIAT BRAVA,FIAT,Taronja,B,41
9050,2019S006461    ,Dv,2019,8,Agost,16,18,Tarda,Ciclomotor,Desconegut,PIAGGIO,Blanc,AM,8
9051,2019S006461    ,Dv,2019,8,Agost,16,18,Tarda,Motocicleta,SH 125,HONDA,Negre,A,25
9052,2019S003634    ,Ds,2019,5,Maig,11,14,Tarda,Bicicleta,Desconegut,Desconegut,Blau,Desconegut,Desconegut
9053,2019S005771    ,Ds,2019,7,Juliol,20,11,Matí,Ciclomotor,LIBERKTY 1,PIAGGIO,Blanc,B,1
9054,2019S005771    ,Ds,2019,7,Juliol,20,11,Matí,Motocicleta,ADVENTURE,KTM,Taronja,A,1
9055,2019S009909    ,Dl,2019,12,Desembre,23,20,Tarda,Turisme,LEON,SEAT,Negre,B,12
9056,2019S003791    ,Dj,2019,5,Maig,16,15,Tarda,Autobús,LION S CIT,MAN,Vermell,D,7
9057,2019S003791    ,Dj,2019,5,Maig,16,15,Tarda,Turisme,TIGUAN,VOLKSWAGEN,Blau,B,17
9058,2019S003132    ,Dc,2019,4,Abril,24,14,Tarda,Motocicleta,SES 125,HONDA,Gris,B,7
9059,2019S003132    ,Dc,2019,4,Abril,24,14,Tarda,Turisme,X4 XDRIVE20D,BMW,Negre,B,15
9060,2019S006976    ,Dl,2019,9,Setembre,9,10,Matí,Furgoneta,VIANO 2.2,MERCEDES,Gris,B,15
9061,2019S010030    ,Dl,2019,12,Desembre,30,21,Tarda,Turisme,MEGANE,RENAULT,Blau,B,4
9062,2019S010030    ,Dl,2019,12,Desembre,30,21,Tarda,Veh. mobilitat personal amb motor,Desconegut,SKODA,Blanc,Desconegut,Desconegut
9063,2019S005349    ,Ds,2019,7,Juliol,6,9,Matí,Bicicleta, ,BICING,Vermell,Desconegut,Desconegut
9064,2019S005349    ,Ds,2019,7,Juliol,6,9,Matí,Motocicleta,SH 125,HONDA,Blanc,A1,17
9065,2019S005077    ,Dv,2019,6,Juny,28,14,Tarda,Motocicleta,GRAND DINK 300,KYMCO,Blanc,A,5
9066,2019S005077    ,Dv,2019,6,Juny,28,14,Tarda,Motocicleta,X-MAX 125,YAMAHA,Gris,A2,6
9067,2019S009800    ,Dv,2019,12,Desembre,20,7,Matí,Turisme,207 5P ACCESS HD,PEUGEOT,Desconegut,B,16
9068,2019S009800    ,Dv,2019,12,Desembre,20,7,Matí,Turisme,GOLF,VOLKSWAGEN,Desconegut,B,25
9069,2019S000091    ,Dv,2019,1,Gener,4,19,Tarda,Motocicleta,UH 125,SUZUKI,Desconegut,A,6
9070,2019S000091    ,Dv,2019,1,Gener,4,19,Tarda,Turisme,X4,BMW,Negre,Desconegut,Desconegut
9071,2019S008275    ,Dv,2019,10,Octubre,25,21,Tarda,Motocicleta,WW125EX2,HONDA,Desconegut,B,9
9072,2019S008275    ,Dv,2019,10,Octubre,25,21,Tarda,Turisme,NUBIRA,DAEWOO,Gris,B,11
9073,2019S006811    ,Dl,2019,9,Setembre,2,22,Nit,Motocicleta,YP250R,YAMAHA,Desconegut,A2,26
9074,2019S003219    ,Ds,2019,4,Abril,27,12,Matí,Motocicleta,GSR 600,SUZUKI,Gris,A,1
9075,2019S003219    ,Ds,2019,4,Abril,27,12,Matí,Turisme,TOLEDO,SEAT,Negre/Groc,B,9
9076,2019S006703    ,Dj,2019,8,Agost,29,10,Matí,Ciclomotor,SYMPHONY 50 SR,S.Y.M,Desconegut,AM,31
9077,2019S006703    ,Dj,2019,8,Agost,29,10,Matí,Veh. mobilitat personal amb motor,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut
9078,2019S007370    ,Dc,2019,9,Setembre,25,9,Matí,Ciclomotor,NSC50MPD,HONDA,Negre,B,2
9079,2019S007370    ,Dc,2019,9,Setembre,25,9,Matí,Taxi,TALENTO,FIAT,Negre/Groc,B,31
9080,2019S001552    ,Dm,2019,2,Febrer,26,17,Tarda,Furgoneta,PROACE,TOYOTA,Blanc,B,8
9081,2019S001552    ,Dm,2019,2,Febrer,26,17,Tarda,Turisme,LEON,SEAT,Blanc,B,16
9082,2019S009817    ,Dv,2019,12,Desembre,20,14,Tarda,"Camió rígid <= 3,5 tones",35C15,IVECO BUS,Blanc,Sense permís,Desconegut
9083,2019S009817    ,Dv,2019,12,Desembre,20,14,Tarda,Ciclomotor,ES2,ASKOLL,Blanc,AM,12
9084,2019S002748    ,Dl,2019,4,Abril,8,8,Matí,Furgoneta,BERL. HDI110 SXMU,CITROEN,Platejat,B,38
9085,2019S002748    ,Dl,2019,4,Abril,8,8,Matí,Turisme,5008 ALL 16 BHDI 120,PEUGEOT,Gris,B,40
9086,2019S002748    ,Dl,2019,4,Abril,8,8,Matí,Turisme,FOCUS C-MAX,FORD,Platejat,B,35
9087,2019S002748    ,Dl,2019,4,Abril,8,8,Matí,Turisme,TOYOTA YARIS,TOYOTA,Blanc,B,6
9088,2019S001108    ,Dm,2019,2,Febrer,12,8,Matí,Motocicleta,LIBERTY,PIAGGIO,Blau,B,10
9089,2019S001773    ,Dc,2019,3,Març,6,19,Tarda,Turisme,PREVIA,TOYOTA,Blau,B,34
9090,2019S003889    ,Dl,2019,5,Maig,20,17,Tarda,Turisme,ATLEON,NISSAN,Blanc,B,19
9091,2019S009811    ,Dv,2019,12,Desembre,20,12,Matí,Ciclomotor,SH 50,HONDA,Desconegut,B,5
9092,2019S009811    ,Dv,2019,12,Desembre,20,12,Matí,Turisme,Desconegut,A U D I,Negre,Desconegut,Desconegut
9093,2019S007036    ,Dc,2019,9,Setembre,11,14,Tarda,Motocicleta,S 02,SCUTUM,Vermell,B,15
9094,2019S007036    ,Dc,2019,9,Setembre,11,14,Tarda,Tot terreny,RANGER,FORD,Negre,B,35
9095,2019S008817    ,Dj,2019,11,Novembre,14,3,Nit,Turisme,NUEVO C-ELYSÉE BLUEHDI,CITROEN,Negre/Groc,B,43
9096,2019S008817    ,Dj,2019,11,Novembre,14,3,Nit,Veh. mobilitat personal amb motor,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut
9097,2019S005009    ,Dc,2019,6,Juny,26,19,Tarda,Turisme,ATECA,SEAT,Taronja,B,26
9098,2019S005009    ,Dc,2019,6,Juny,26,19,Tarda,Turisme,RAPID,SKODA,Negre/Groc,B,3
9099,2019S003215    ,Ds,2019,4,Abril,27,11,Matí,Motocicleta,PCX,HONDA,Gris,B,11
9100,2019S003215    ,Ds,2019,4,Abril,27,11,Matí,Turisme,CLIO,RENAULT,Blanc,B,12
9101,2019S008127    ,Dl,2019,10,Octubre,21,9,Matí,Ciclomotor,SYMPHONY 50 SR,S.Y.M,Negre,B,2
9102,2019S008127    ,Dl,2019,10,Octubre,21,9,Matí,Turisme,A4 AVANT,AUDI,Gris,B,43
9103,2019S003459    ,Dl,2019,5,Maig,6,9,Matí,Motocicleta,SH 125,HONDA,Negre,B,4
9104,2019S006011    ,Dl,2019,7,Juliol,29,11,Matí,Maquinària d'obres i serveis,CITYCAT 5006 EURO 6,BUCHER,Blanc,B,14
9105,2019S006011    ,Dl,2019,7,Juliol,29,11,Matí,Motocicleta,SH 100,HONDA,Verd,A1,28
9106,2019S008569    ,Dm,2019,11,Novembre,5,19,Tarda,Motocicleta,HD 125 EVO,S.Y.M,Gris,B,24
9107,2019S008569    ,Dm,2019,11,Novembre,5,19,Tarda,Motocicleta,PES125,HONDA,Gris,B,10
9108,2019S008675    ,Dv,2019,11,Novembre,8,20,Tarda,Turisme,IBIZA,SEAT,Negre,B,27
9109,2019S008675    ,Dv,2019,11,Novembre,8,20,Tarda,Turisme,SANDERO,DACIA,Blanc,B,28
9110,2019S003357    ,Dj,2019,5,Maig,2,11,Matí,Furgoneta,KANGOO,RENAULT,Desconegut,B,43
9111,2019S003136    ,Dc,2019,4,Abril,24,17,Tarda,Tot terreny,TOUAREG,VOLKSWAGEN,Blau,B,8
9112,2019S006722    ,Dv,2019,8,Agost,30,9,Matí,Motocicleta,WW125EX2,HONDA,Desconegut,B,16
9113,2019S006722    ,Dv,2019,8,Agost,30,9,Matí,Turisme,Rodius,SSANGYONG,Desconegut,B,28
9114,2019S008341    ,Dl,2019,10,Octubre,28,19,Tarda,Motocicleta,S02,SILENCE,Vermell,B,25
9115,2019S000894    ,Dl,2019,2,Febrer,4,6,Matí,Turisme,850,VOLVO,Vermell,Desconegut,Desconegut
9116,2019S000894    ,Dl,2019,2,Febrer,4,6,Matí,Turisme,A3,AUDI,Negre,Desconegut,Desconegut
9117,2019S000894    ,Dl,2019,2,Febrer,4,6,Matí,Turisme,GOLF,VOLKSWAGEN,Negre,Desconegut,Desconegut
9118,2019S000894    ,Dl,2019,2,Febrer,4,6,Matí,Turisme,I 30,HYUNDAI,Negre,B,9
9119,2019S003771    ,Dj,2019,5,Maig,16,10,Matí,Motocicleta,SYMPHONY,S.Y.M,Gris,B,4
9120,2019S003771    ,Dj,2019,5,Maig,16,10,Matí,Turisme,GOLF,VOLKSWAGEN,Blanc,B,37
9121,2019S001398    ,Dj,2019,2,Febrer,21,15,Tarda,Tot terreny,TIGUAN,VOLKSWAGEN,Blanc,B,4
9122,2019S001398    ,Dj,2019,2,Febrer,21,15,Tarda,Turisme,CLUBMAN CO,MINI,Negre,B,26
9123,2019S007742    ,Dl,2019,10,Octubre,7,17,Tarda,Motocicleta,SH125D,HONDA,Negre,B,5
9124,2019S007742    ,Dl,2019,10,Octubre,7,17,Tarda,Turisme,H-1,HYUNDAI,Desconegut,B,34
9125,2019S007921    ,Ds,2019,10,Octubre,12,15,Tarda,Motocicleta,SUPERLOW 1200T,HARLEY DAVIDSON,Negre,A,50
