"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat any a any","Nombre"
2015,6,"Gràcia",30,"la Salut","Home","81 anys",38
2015,6,"Gràcia",31,"la Vila de Gràcia","Home","81 anys",114
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","81 anys",94
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","81 anys",76
2015,7,"Horta-Guinardó",34,"Can Baró","Home","81 anys",36
2015,7,"Horta-Guinardó",35,"el Guinardó","Home","81 anys",106
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","81 anys",27
2015,7,"Horta-Guinardó",37,"el Carmel","Home","81 anys",107
2015,7,"Horta-Guinardó",38,"la Teixonera","Home","81 anys",32
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","81 anys",40
2015,7,"Horta-Guinardó",40,"Montbau","Home","81 anys",33
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","81 anys",10
2015,7,"Horta-Guinardó",42,"la Clota","Home","81 anys",1
2015,7,"Horta-Guinardó",43,"Horta","Home","81 anys",101
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","81 anys",99
2015,8,"Nou Barris",45,"Porta","Home","81 anys",122
2015,8,"Nou Barris",46,"el Turó de la Peira","Home","81 anys",79
2015,8,"Nou Barris",47,"Can Peguera","Home","81 anys",5
2015,8,"Nou Barris",48,"la Guineueta","Home","81 anys",68
2015,8,"Nou Barris",49,"Canyelles","Home","81 anys",29
2015,8,"Nou Barris",50,"les Roquetes","Home","81 anys",34
2015,8,"Nou Barris",51,"Verdun","Home","81 anys",39
2015,8,"Nou Barris",52,"la Prosperitat","Home","81 anys",122
2015,8,"Nou Barris",53,"la Trinitat Nova","Home","81 anys",17
2015,8,"Nou Barris",54,"Torre Baró","Home","81 anys",3
2015,8,"Nou Barris",55,"Ciutat Meridiana","Home","81 anys",36
2015,8,"Nou Barris",56,"Vallbona","Home","81 anys",3
2015,9,"Sant Andreu",57,"la Trinitat Vella","Home","81 anys",23
2015,9,"Sant Andreu",58,"Baró de Viver","Home","81 anys",3
2015,9,"Sant Andreu",59,"el Bon Pastor","Home","81 anys",37
2015,9,"Sant Andreu",60,"Sant Andreu","Home","81 anys",155
2015,9,"Sant Andreu",61,"la Sagrera","Home","81 anys",103
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Home","81 anys",55
2015,9,"Sant Andreu",63,"Navas","Home","81 anys",77
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","81 anys",127
2015,10,"Sant Martí",65,"el Clot","Home","81 anys",77
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","81 anys",37
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","81 anys",10
2015,10,"Sant Martí",68,"el Poblenou","Home","81 anys",68
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","81 anys",28
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Home","81 anys",94
2015,10,"Sant Martí",71,"Provençals del Poblenou","Home","81 anys",58
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Home","81 anys",99
2015,10,"Sant Martí",73,"la Verneda i la Pau","Home","81 anys",132
2015,1,"Ciutat Vella",1,"el Raval","Home","82 anys",66
2015,1,"Ciutat Vella",2,"el Barri Gòtic","Home","82 anys",31
2015,1,"Ciutat Vella",3,"la Barceloneta","Home","82 anys",54
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","82 anys",49
2015,2,"Eixample",5,"el Fort Pienc","Home","82 anys",102
2015,2,"Eixample",6,"la Sagrada Família","Home","82 anys",140
2015,2,"Eixample",7,"la Dreta de l'Eixample","Home","82 anys",105
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","82 anys",113
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","82 anys",188
2015,2,"Eixample",10,"Sant Antoni","Home","82 anys",122
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Home","82 anys",95
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","82 anys",6
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Home","82 anys",93
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","82 anys",29
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Home","82 anys",36
2015,3,"Sants-Montjuïc",16,"la Bordeta","Home","82 anys",67
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Home","82 anys",71
2015,3,"Sants-Montjuïc",18,"Sants","Home","82 anys",108
2015,4,"Les Corts",19,"les Corts","Home","82 anys",115
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","82 anys",68
2015,4,"Les Corts",21,"Pedralbes","Home","82 anys",51
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","82 anys",11
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","82 anys",63
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","82 anys",37
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","82 anys",75
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","82 anys",161
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","82 anys",74
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Home","82 anys",39
2015,6,"Gràcia",29,"el Coll","Home","82 anys",12
2015,6,"Gràcia",30,"la Salut","Home","82 anys",49
2015,6,"Gràcia",31,"la Vila de Gràcia","Home","82 anys",129
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","82 anys",114
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","82 anys",89
2015,7,"Horta-Guinardó",34,"Can Baró","Home","82 anys",30
2015,7,"Horta-Guinardó",35,"el Guinardó","Home","82 anys",95
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","82 anys",22
2015,7,"Horta-Guinardó",37,"el Carmel","Home","82 anys",79
2015,7,"Horta-Guinardó",38,"la Teixonera","Home","82 anys",40
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","82 anys",34
2015,7,"Horta-Guinardó",40,"Montbau","Home","82 anys",30
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","82 anys",21
2015,7,"Horta-Guinardó",42,"la Clota","Home","82 anys",1
2015,7,"Horta-Guinardó",43,"Horta","Home","82 anys",84
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","82 anys",79
2015,8,"Nou Barris",45,"Porta","Home","82 anys",100
2015,8,"Nou Barris",46,"el Turó de la Peira","Home","82 anys",67
2015,8,"Nou Barris",47,"Can Peguera","Home","82 anys",6
2015,8,"Nou Barris",48,"la Guineueta","Home","82 anys",66
2015,8,"Nou Barris",49,"Canyelles","Home","82 anys",25
2015,8,"Nou Barris",50,"les Roquetes","Home","82 anys",38
2015,8,"Nou Barris",51,"Verdun","Home","82 anys",46
2015,8,"Nou Barris",52,"la Prosperitat","Home","82 anys",82
2015,8,"Nou Barris",53,"la Trinitat Nova","Home","82 anys",15
2015,8,"Nou Barris",54,"Torre Baró","Home","82 anys",2
2015,8,"Nou Barris",55,"Ciutat Meridiana","Home","82 anys",25
2015,8,"Nou Barris",56,"Vallbona","Home","82 anys",3
2015,9,"Sant Andreu",57,"la Trinitat Vella","Home","82 anys",20
2015,9,"Sant Andreu",58,"Baró de Viver","Home","82 anys",9
2015,9,"Sant Andreu",59,"el Bon Pastor","Home","82 anys",30
2015,9,"Sant Andreu",60,"Sant Andreu","Home","82 anys",134
2015,9,"Sant Andreu",61,"la Sagrera","Home","82 anys",76
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Home","82 anys",44
2015,9,"Sant Andreu",63,"Navas","Home","82 anys",62
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","82 anys",103
2015,10,"Sant Martí",65,"el Clot","Home","82 anys",74
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","82 anys",31
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","82 anys",11
2015,10,"Sant Martí",68,"el Poblenou","Home","82 anys",70
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","82 anys",22
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Home","82 anys",69
2015,10,"Sant Martí",71,"Provençals del Poblenou","Home","82 anys",56
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Home","82 anys",91
2015,10,"Sant Martí",73,"la Verneda i la Pau","Home","82 anys",110
2015,1,"Ciutat Vella",1,"el Raval","Home","83 anys",56
2015,1,"Ciutat Vella",2,"el Barri Gòtic","Home","83 anys",25
2015,1,"Ciutat Vella",3,"la Barceloneta","Home","83 anys",39
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","83 anys",32
2015,2,"Eixample",5,"el Fort Pienc","Home","83 anys",92
2015,2,"Eixample",6,"la Sagrada Família","Home","83 anys",157
2015,2,"Eixample",7,"la Dreta de l'Eixample","Home","83 anys",114
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","83 anys",112
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","83 anys",144
2015,2,"Eixample",10,"Sant Antoni","Home","83 anys",89
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Home","83 anys",85
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","83 anys",3
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Home","83 anys",84
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","83 anys",21
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Home","83 anys",43
2015,3,"Sants-Montjuïc",16,"la Bordeta","Home","83 anys",58
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Home","83 anys",74
2015,3,"Sants-Montjuïc",18,"Sants","Home","83 anys",105
2015,4,"Les Corts",19,"les Corts","Home","83 anys",131
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","83 anys",66
2015,4,"Les Corts",21,"Pedralbes","Home","83 anys",37
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","83 anys",9
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","83 anys",57
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","83 anys",37
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","83 anys",60
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","83 anys",131
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","83 anys",61
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Home","83 anys",36
2015,6,"Gràcia",29,"el Coll","Home","83 anys",16
2015,6,"Gràcia",30,"la Salut","Home","83 anys",40
2015,6,"Gràcia",31,"la Vila de Gràcia","Home","83 anys",103
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","83 anys",82
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","83 anys",74
2015,7,"Horta-Guinardó",34,"Can Baró","Home","83 anys",25
2015,7,"Horta-Guinardó",35,"el Guinardó","Home","83 anys",113
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","83 anys",21
2015,7,"Horta-Guinardó",37,"el Carmel","Home","83 anys",86
2015,7,"Horta-Guinardó",38,"la Teixonera","Home","83 anys",22
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","83 anys",29
2015,7,"Horta-Guinardó",40,"Montbau","Home","83 anys",30
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","83 anys",18
2015,7,"Horta-Guinardó",42,"la Clota","Home","83 anys",1
2015,7,"Horta-Guinardó",43,"Horta","Home","83 anys",82
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","83 anys",83
2015,8,"Nou Barris",45,"Porta","Home","83 anys",77
2015,8,"Nou Barris",46,"el Turó de la Peira","Home","83 anys",64
2015,8,"Nou Barris",47,"Can Peguera","Home","83 anys",6
2015,8,"Nou Barris",48,"la Guineueta","Home","83 anys",57
2015,8,"Nou Barris",49,"Canyelles","Home","83 anys",16
2015,8,"Nou Barris",50,"les Roquetes","Home","83 anys",23
2015,8,"Nou Barris",51,"Verdun","Home","83 anys",40
2015,8,"Nou Barris",52,"la Prosperitat","Home","83 anys",78
2015,8,"Nou Barris",53,"la Trinitat Nova","Home","83 anys",25
2015,8,"Nou Barris",54,"Torre Baró","Home","83 anys",2
2015,8,"Nou Barris",55,"Ciutat Meridiana","Home","83 anys",24
2015,8,"Nou Barris",56,"Vallbona","Home","83 anys",1
2015,9,"Sant Andreu",57,"la Trinitat Vella","Home","83 anys",10
2015,9,"Sant Andreu",58,"Baró de Viver","Home","83 anys",8
2015,9,"Sant Andreu",59,"el Bon Pastor","Home","83 anys",21
2015,9,"Sant Andreu",60,"Sant Andreu","Home","83 anys",136
2015,9,"Sant Andreu",61,"la Sagrera","Home","83 anys",85
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Home","83 anys",48
2015,9,"Sant Andreu",63,"Navas","Home","83 anys",70
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","83 anys",97
2015,10,"Sant Martí",65,"el Clot","Home","83 anys",50
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","83 anys",32
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","83 anys",8
2015,10,"Sant Martí",68,"el Poblenou","Home","83 anys",84
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","83 anys",23
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Home","83 anys",66
2015,10,"Sant Martí",71,"Provençals del Poblenou","Home","83 anys",43
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Home","83 anys",88
2015,10,"Sant Martí",73,"la Verneda i la Pau","Home","83 anys",85
2015,1,"Ciutat Vella",1,"el Raval","Home","84 anys",54
2015,1,"Ciutat Vella",2,"el Barri Gòtic","Home","84 anys",34
2015,1,"Ciutat Vella",3,"la Barceloneta","Home","84 anys",31
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","84 anys",43
2015,2,"Eixample",5,"el Fort Pienc","Home","84 anys",79
2015,2,"Eixample",6,"la Sagrada Família","Home","84 anys",135
2015,2,"Eixample",7,"la Dreta de l'Eixample","Home","84 anys",97
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","84 anys",90
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","84 anys",149
2015,2,"Eixample",10,"Sant Antoni","Home","84 anys",103
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Home","84 anys",96
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","84 anys",1
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Home","84 anys",70
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","84 anys",19
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Home","84 anys",35
2015,3,"Sants-Montjuïc",16,"la Bordeta","Home","84 anys",40
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Home","84 anys",57
2015,3,"Sants-Montjuïc",18,"Sants","Home","84 anys",101
2015,4,"Les Corts",19,"les Corts","Home","84 anys",124
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","84 anys",59
2015,4,"Les Corts",21,"Pedralbes","Home","84 anys",38
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","84 anys",6
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","84 anys",68
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","84 anys",38
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","84 anys",55
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","84 anys",122
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","84 anys",60
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Home","84 anys",32
2015,6,"Gràcia",29,"el Coll","Home","84 anys",11
2015,6,"Gràcia",30,"la Salut","Home","84 anys",26
2015,6,"Gràcia",31,"la Vila de Gràcia","Home","84 anys",101
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","84 anys",76
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","84 anys",91
2015,7,"Horta-Guinardó",34,"Can Baró","Home","84 anys",17
2015,7,"Horta-Guinardó",35,"el Guinardó","Home","84 anys",91
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","84 anys",28
2015,7,"Horta-Guinardó",37,"el Carmel","Home","84 anys",75
2015,7,"Horta-Guinardó",38,"la Teixonera","Home","84 anys",32
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","84 anys",26
2015,7,"Horta-Guinardó",40,"Montbau","Home","84 anys",22
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","84 anys",16
2015,7,"Horta-Guinardó",42,"la Clota","Home","84 anys",0
2015,7,"Horta-Guinardó",43,"Horta","Home","84 anys",74
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","84 anys",60
2015,8,"Nou Barris",45,"Porta","Home","84 anys",84
2015,8,"Nou Barris",46,"el Turó de la Peira","Home","84 anys",69
2015,8,"Nou Barris",47,"Can Peguera","Home","84 anys",4
2015,8,"Nou Barris",48,"la Guineueta","Home","84 anys",43
2015,8,"Nou Barris",49,"Canyelles","Home","84 anys",14
2015,8,"Nou Barris",50,"les Roquetes","Home","84 anys",29
2015,8,"Nou Barris",51,"Verdun","Home","84 anys",35
2015,8,"Nou Barris",52,"la Prosperitat","Home","84 anys",74
2015,8,"Nou Barris",53,"la Trinitat Nova","Home","84 anys",17
2015,8,"Nou Barris",54,"Torre Baró","Home","84 anys",3
2015,8,"Nou Barris",55,"Ciutat Meridiana","Home","84 anys",17
2015,8,"Nou Barris",56,"Vallbona","Home","84 anys",3
2015,9,"Sant Andreu",57,"la Trinitat Vella","Home","84 anys",15
2015,9,"Sant Andreu",58,"Baró de Viver","Home","84 anys",6
2015,9,"Sant Andreu",59,"el Bon Pastor","Home","84 anys",18
2015,9,"Sant Andreu",60,"Sant Andreu","Home","84 anys",125
2015,9,"Sant Andreu",61,"la Sagrera","Home","84 anys",67
2015,9,"Sant Andreu",62,"el Congrés i els Indians","Home","84 anys",62
2015,9,"Sant Andreu",63,"Navas","Home","84 anys",70
2015,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","84 anys",75
2015,10,"Sant Martí",65,"el Clot","Home","84 anys",59
2015,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","84 anys",34
2015,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","84 anys",8
2015,10,"Sant Martí",68,"el Poblenou","Home","84 anys",77
2015,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","84 anys",23
2015,10,"Sant Martí",70,"el Besòs i el Maresme","Home","84 anys",70
2015,10,"Sant Martí",71,"Provençals del Poblenou","Home","84 anys",54
2015,10,"Sant Martí",72,"Sant Martí de Provençals","Home","84 anys",72
2015,10,"Sant Martí",73,"la Verneda i la Pau","Home","84 anys",108
2015,1,"Ciutat Vella",1,"el Raval","Home","85 anys",43
2015,1,"Ciutat Vella",2,"el Barri Gòtic","Home","85 anys",22
2015,1,"Ciutat Vella",3,"la Barceloneta","Home","85 anys",26
2015,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","85 anys",42
2015,2,"Eixample",5,"el Fort Pienc","Home","85 anys",61
2015,2,"Eixample",6,"la Sagrada Família","Home","85 anys",106
2015,2,"Eixample",7,"la Dreta de l'Eixample","Home","85 anys",91
2015,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","85 anys",78
2015,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","85 anys",116
2015,2,"Eixample",10,"Sant Antoni","Home","85 anys",93
2015,3,"Sants-Montjuïc",11,"el Poble Sec","Home","85 anys",75
2015,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","85 anys",2
2015,3,"Sants-Montjuïc",13,"la Marina de Port","Home","85 anys",52
2015,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","85 anys",29
2015,3,"Sants-Montjuïc",15,"Hostafrancs","Home","85 anys",27
2015,3,"Sants-Montjuïc",16,"la Bordeta","Home","85 anys",47
2015,3,"Sants-Montjuïc",17,"Sants - Badal","Home","85 anys",56
2015,3,"Sants-Montjuïc",18,"Sants","Home","85 anys",106
2015,4,"Les Corts",19,"les Corts","Home","85 anys",122
2015,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","85 anys",54
2015,4,"Les Corts",21,"Pedralbes","Home","85 anys",38
2015,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","85 anys",4
2015,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","85 anys",41
2015,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","85 anys",34
2015,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","85 anys",57
2015,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","85 anys",118
2015,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","85 anys",47
2015,6,"Gràcia",28,"Vallcarca i els Penitents","Home","85 anys",26
2015,6,"Gràcia",29,"el Coll","Home","85 anys",23
2015,6,"Gràcia",30,"la Salut","Home","85 anys",28
2015,6,"Gràcia",31,"la Vila de Gràcia","Home","85 anys",99
2015,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","85 anys",70
2015,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","85 anys",77
2015,7,"Horta-Guinardó",34,"Can Baró","Home","85 anys",25
2015,7,"Horta-Guinardó",35,"el Guinardó","Home","85 anys",83
2015,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","85 anys",13
2015,7,"Horta-Guinardó",37,"el Carmel","Home","85 anys",53
2015,7,"Horta-Guinardó",38,"la Teixonera","Home","85 anys",20
2015,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","85 anys",23
2015,7,"Horta-Guinardó",40,"Montbau","Home","85 anys",20
2015,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","85 anys",15
2015,7,"Horta-Guinardó",42,"la Clota","Home","85 anys",3
2015,7,"Horta-Guinardó",43,"Horta","Home","85 anys",54
2015,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","85 anys",67
2015,8,"Nou Barris",45,"Porta","Home","85 anys",69
2015,8,"Nou Barris",46,"el Turó de la Peira","Home","85 anys",69
2015,8,"Nou Barris",47,"Can Peguera","Home","85 anys",7
