,District Name,Weekday,Month,Day,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved
5008,Sant Andreu,Friday,June,30,Morning,2,0,2,1
5009,Sant Andreu,Tuesday,March,7,Morning,0,0,0,1
5010,Sant Andreu,Saturday,July,15,Afternoon,1,0,1,1
5011,Sant Andreu,Friday,December,1,Morning,1,0,1,2
5012,Sant Andreu,Wednesday,October,18,Afternoon,1,0,1,2
5013,Sant Andreu,Tuesday,June,20,Afternoon,3,0,3,2
5014,Sant Andreu,Saturday,August,19,Afternoon,0,0,0,1
5015,Sant Andreu,Friday,March,17,Afternoon,1,0,1,2
5016,Sant Andreu,Saturday,March,4,Night,1,0,1,2
5017,Sant Andreu,Friday,February,3,Morning,1,0,1,2
5018,Sant Andreu,Tuesday,January,10,Afternoon,1,0,1,1
5019,Sant Andreu,Wednesday,August,30,Morning,1,0,1,2
5020,Sant Andreu,Saturday,November,4,Afternoon,1,0,1,2
5021,Sant Andreu,Tuesday,March,21,Afternoon,1,0,1,2
5022,Sant Andreu,Friday,September,1,Morning,2,0,2,2
5023,Sant Andreu,Saturday,May,27,Morning,1,0,1,2
5024,Sant Andreu,Friday,December,22,Night,1,0,1,2
5025,Sant Andreu,Tuesday,September,19,Morning,1,0,1,2
5026,Sant Andreu,Thursday,September,7,Afternoon,0,1,1,2
5027,Sant Andreu,Wednesday,April,19,Afternoon,1,0,1,2
5028,Sant Andreu,Sunday,June,25,Night,1,0,1,3
5030,Sant Andreu,Saturday,March,25,Morning,3,0,3,2
5031,Sant Andreu,Monday,August,7,Morning,1,0,1,2
5032,Sant Andreu,Tuesday,September,12,Afternoon,1,0,1,2
5033,Sant Andreu,Saturday,November,11,Night,1,0,1,2
5035,Sant Andreu,Monday,July,10,Afternoon,1,0,1,2
5037,Sant Andreu,Friday,August,18,Night,5,0,5,4
5039,Sant Andreu,Thursday,May,25,Night,0,0,0,1
5040,Sant Andreu,Thursday,October,26,Afternoon,0,0,0,2
5041,Sant Andreu,Friday,April,7,Afternoon,1,0,1,2
5042,Sant Andreu,Wednesday,December,27,Morning,2,0,2,2
5043,Sant Andreu,Saturday,February,18,Afternoon,1,0,1,1
5044,Sant Andreu,Wednesday,September,6,Afternoon,2,0,2,3
5045,Sant Andreu,Friday,November,17,Morning,2,0,2,2
5046,Sant Andreu,Saturday,December,23,Morning,1,0,1,1
5047,Sant Andreu,Friday,December,15,Morning,1,0,1,2
5049,Sant Andreu,Monday,February,13,Afternoon,2,0,2,1
5050,Sant Andreu,Thursday,January,26,Afternoon,3,0,3,3
5051,Sant Andreu,Saturday,January,28,Morning,1,0,1,2
5052,Sant Andreu,Tuesday,May,23,Morning,1,0,1,1
5053,Sant Andreu,Wednesday,July,5,Morning,1,0,1,2
5054,Sant Andreu,Tuesday,May,9,Night,1,0,1,2
5055,Sant Andreu,Friday,February,24,Morning,0,0,0,1
5056,Sant Andreu,Thursday,March,9,Morning,1,0,1,1
5057,Sant Andreu,Tuesday,December,12,Afternoon,1,0,1,1
5058,Sant Andreu,Wednesday,October,4,Morning,1,0,1,2
5059,Sant Andreu,Wednesday,January,18,Afternoon,2,0,2,2
5060,Sant Andreu,Wednesday,July,12,Morning,2,0,2,2
5061,Sant Andreu,Wednesday,December,20,Morning,0,1,1,1
5062,Sant Andreu,Wednesday,February,1,Afternoon,2,0,2,2
5064,Sant Andreu,Monday,April,24,Morning,2,0,2,4
5065,Sant Andreu,Monday,July,3,Morning,1,0,1,2
5066,Sant Andreu,Sunday,August,13,Afternoon,1,0,1,1
5067,Sant Andreu,Friday,December,15,Afternoon,1,0,1,2
5069,Unknown,Friday,June,9,Afternoon,1,0,1,1
5070,Unknown,Sunday,June,11,Afternoon,1,0,1,2
5071,Unknown,Tuesday,January,17,Afternoon,1,0,1,4
5072,Unknown,Monday,January,30,Morning,1,0,1,1
5073,Sant Martí,Tuesday,June,6,Morning,1,0,1,2
5074,Sant Martí,Thursday,August,31,Afternoon,1,0,1,2
5075,Sant Martí,Saturday,October,7,Morning,2,0,2,2
5076,Sant Martí,Monday,May,22,Morning,0,0,0,2
5077,Sant Martí,Thursday,March,30,Morning,2,0,2,2
5078,Sant Martí,Saturday,October,14,Morning,1,0,1,2
5079,Sant Martí,Friday,October,6,Afternoon,2,1,3,2
5080,Sant Martí,Thursday,May,11,Morning,1,0,1,2
5081,Sant Martí,Saturday,August,26,Afternoon,2,0,2,3
5083,Sant Martí,Wednesday,June,21,Morning,1,0,1,2
5084,Sant Martí,Friday,January,20,Afternoon,3,0,3,3
5085,Sant Martí,Sunday,December,17,Afternoon,1,0,1,2
5086,Sant Martí,Wednesday,October,18,Afternoon,1,0,1,2
5087,Sant Martí,Sunday,August,6,Morning,0,0,0,2
5089,Sant Martí,Tuesday,August,8,Morning,1,0,1,2
5090,Sant Martí,Thursday,July,20,Morning,1,0,1,2
5091,Sant Martí,Thursday,August,3,Afternoon,1,0,1,2
5092,Sant Martí,Thursday,August,3,Afternoon,1,0,1,2
5093,Sant Martí,Wednesday,January,25,Morning,1,0,1,2
5094,Sant Martí,Friday,July,14,Night,1,0,1,1
5095,Sant Martí,Monday,June,12,Afternoon,1,0,1,2
5096,Sant Martí,Sunday,September,17,Morning,1,0,1,2
5097,Sant Martí,Saturday,December,23,Morning,1,0,1,2
5098,Sant Martí,Friday,April,21,Morning,1,0,1,2
5099,Sant Martí,Wednesday,January,4,Afternoon,1,0,1,1
5100,Sant Martí,Friday,October,13,Morning,2,0,2,2
5101,Sant Martí,Friday,June,30,Morning,0,1,1,2
5102,Sant Martí,Sunday,November,12,Morning,1,0,1,2
5103,Sant Martí,Tuesday,February,21,Morning,1,0,1,2
5104,Sant Martí,Thursday,January,5,Afternoon,1,0,1,2
5105,Sant Martí,Saturday,May,27,Morning,5,0,5,2
5106,Sant Martí,Saturday,May,20,Morning,1,0,1,2
5107,Sant Martí,Thursday,June,8,Afternoon,2,0,2,2
5108,Sant Martí,Thursday,February,23,Morning,0,0,0,1
5109,Sant Martí,Wednesday,October,4,Morning,1,0,1,3
5110,Sant Martí,Sunday,November,19,Afternoon,2,0,2,2
5111,Sant Martí,Wednesday,March,1,Afternoon,1,0,1,2
5112,Sant Martí,Saturday,October,7,Night,1,0,1,1
5114,Sant Martí,Monday,May,8,Morning,1,0,1,2
5115,Sant Martí,Monday,May,29,Morning,4,0,4,2
5116,Sant Martí,Friday,July,14,Night,1,0,1,1
5117,Sant Martí,Thursday,December,28,Afternoon,1,0,1,2
5118,Sant Martí,Wednesday,February,8,Morning,1,0,1,2
5119,Sant Martí,Saturday,December,16,Afternoon,1,0,1,2
5120,Sant Martí,Wednesday,August,2,Afternoon,3,0,3,2
5121,Sant Martí,Saturday,February,25,Afternoon,2,0,2,2
5122,Sant Martí,Monday,May,29,Afternoon,1,0,1,2
5123,Sant Martí,Saturday,December,16,Morning,2,0,2,2
5124,Sant Martí,Wednesday,May,3,Afternoon,1,0,1,2
5125,Sant Martí,Wednesday,October,25,Morning,1,0,1,2
5126,Sant Martí,Friday,November,17,Night,1,0,1,2
5127,Sant Martí,Wednesday,March,15,Morning,1,0,1,2
5128,Sant Martí,Tuesday,May,16,Morning,1,0,1,1
5129,Sant Martí,Sunday,April,9,Night,3,0,3,2
5130,Sant Martí,Tuesday,December,5,Afternoon,2,0,2,1
5131,Sant Martí,Friday,July,28,Morning,2,0,2,2
5132,Sant Martí,Saturday,March,4,Afternoon,1,0,1,3
5133,Sant Martí,Sunday,December,3,Morning,1,0,1,2
5136,Sant Martí,Sunday,August,6,Night,0,0,0,1
5137,Sant Martí,Saturday,July,22,Morning,1,0,1,2
5138,Sant Martí,Saturday,April,22,Afternoon,2,0,2,2
5139,Sant Martí,Thursday,June,1,Afternoon,1,0,1,2
5140,Sant Martí,Saturday,January,28,Afternoon,1,0,1,2
5141,Sant Martí,Thursday,June,1,Morning,1,0,1,3
5142,Sant Martí,Wednesday,July,12,Afternoon,1,0,1,2
5143,Sant Martí,Monday,May,22,Morning,1,0,1,2
5144,Sant Martí,Friday,September,15,Night,0,0,0,1
5145,Sant Martí,Monday,July,31,Night,1,0,1,2
5146,Sant Martí,Thursday,April,27,Night,1,0,1,2
5147,Sant Martí,Wednesday,December,27,Morning,2,0,2,2
5148,Sant Martí,Thursday,July,20,Morning,1,0,1,2
5149,Sant Martí,Tuesday,November,14,Night,1,0,1,3
5150,Sant Martí,Monday,May,15,Afternoon,2,0,2,1
5151,Sant Martí,Sunday,June,18,Afternoon,1,0,1,2
5152,Sant Martí,Friday,May,5,Afternoon,1,0,1,2
5153,Sant Martí,Sunday,January,22,Morning,4,0,4,4
5154,Sant Martí,Saturday,July,15,Afternoon,1,0,1,2
5155,Sant Martí,Monday,June,19,Morning,1,0,1,2
5156,Sant Martí,Wednesday,August,9,Morning,1,0,1,2
5157,Sant Martí,Wednesday,December,13,Morning,1,1,2,2
5158,Sant Martí,Tuesday,December,5,Afternoon,1,0,1,2
5159,Sant Martí,Wednesday,May,24,Afternoon,1,0,1,2
5160,Sant Martí,Wednesday,March,15,Morning,1,1,2,2
5161,Sant Martí,Thursday,May,11,Night,2,0,2,1
5162,Sant Martí,Saturday,October,7,Afternoon,1,0,1,2
5163,Sant Martí,Sunday,July,30,Morning,2,0,2,1
5164,Sant Martí,Tuesday,February,28,Morning,0,1,1,2
5165,Sant Martí,Sunday,July,30,Morning,2,0,2,3
5166,Sant Martí,Wednesday,March,1,Afternoon,2,0,2,1
5167,Sant Martí,Friday,December,1,Morning,1,0,1,2
5168,Sant Martí,Friday,December,29,Afternoon,1,0,1,2
5169,Sant Martí,Friday,January,20,Morning,2,0,2,1
5170,Sant Martí,Friday,February,10,Morning,1,0,1,1
5171,Sant Martí,Wednesday,February,8,Morning,2,0,2,2
5172,Sant Martí,Friday,November,24,Morning,1,0,1,2
5173,Sant Martí,Monday,November,27,Afternoon,1,0,1,2
5174,Sant Martí,Wednesday,December,20,Morning,1,0,1,2
5175,Sant Martí,Tuesday,January,17,Morning,1,0,1,2
5176,Sant Martí,Wednesday,April,19,Morning,1,0,1,1
5177,Sant Martí,Saturday,January,21,Night,0,0,0,4
5178,Sant Martí,Tuesday,April,4,Morning,1,0,1,3
5179,Sant Martí,Wednesday,September,6,Morning,1,0,1,2
5180,Sant Martí,Tuesday,July,4,Morning,2,0,2,2
5181,Sant Martí,Friday,May,19,Afternoon,2,0,2,2
5182,Sant Martí,Wednesday,October,4,Afternoon,1,0,1,2
5183,Sant Martí,Monday,June,26,Morning,1,0,1,2
5184,Sant Martí,Monday,October,30,Afternoon,1,0,1,2
5185,Sant Martí,Monday,January,2,Afternoon,1,0,1,2
5186,Sant Martí,Friday,September,29,Morning,2,0,2,2
5187,Sant Martí,Saturday,November,25,Morning,1,0,1,2
5188,Sant Martí,Wednesday,June,14,Afternoon,1,0,1,2
5189,Sant Martí,Monday,August,7,Afternoon,1,0,1,5
5190,Sant Martí,Wednesday,March,1,Afternoon,1,0,1,2
5191,Sant Martí,Friday,March,17,Afternoon,2,0,2,2
5192,Sant Martí,Tuesday,July,11,Afternoon,1,0,1,2
5193,Sant Martí,Saturday,August,12,Morning,1,0,1,2
5195,Sant Martí,Monday,January,16,Morning,1,0,1,2
5196,Sant Martí,Thursday,May,4,Afternoon,1,0,1,2
5197,Sant Martí,Tuesday,December,12,Morning,2,0,2,1
5198,Sant Martí,Wednesday,March,1,Morning,1,0,1,2
5199,Sant Martí,Thursday,January,26,Afternoon,3,0,3,2
5200,Sant Martí,Wednesday,November,15,Afternoon,1,0,1,2
5202,Sant Martí,Saturday,October,14,Afternoon,2,0,2,2
5203,Sant Martí,Saturday,December,9,Morning,1,0,1,2
5204,Sant Martí,Thursday,October,5,Morning,1,0,1,2
5205,Sant Martí,Tuesday,July,11,Morning,1,0,1,1
5206,Sant Martí,Tuesday,December,19,Afternoon,1,0,1,2
5207,Sant Martí,Wednesday,March,8,Morning,2,0,2,3
5208,Sant Martí,Saturday,December,16,Morning,3,0,3,2
5209,Sant Martí,Thursday,November,30,Afternoon,1,0,1,2
5210,Sant Martí,Thursday,July,6,Morning,1,0,1,2
5211,Sant Martí,Wednesday,August,2,Afternoon,1,0,1,1
5213,Sant Martí,Wednesday,December,27,Afternoon,1,0,1,2
5214,Sant Martí,Saturday,August,5,Afternoon,1,0,1,2
5215,Sant Martí,Wednesday,June,28,Night,1,0,1,2
5216,Sant Martí,Monday,May,8,Morning,1,0,1,2
5217,Sant Martí,Thursday,September,28,Morning,1,0,1,1
5218,Sant Martí,Thursday,September,14,Morning,0,0,0,1
5219,Sant Martí,Thursday,August,10,Afternoon,1,0,1,2
5220,Sant Martí,Thursday,April,27,Morning,1,0,1,1
5221,Sant Martí,Tuesday,July,4,Morning,1,0,1,2
5222,Sant Martí,Friday,May,19,Afternoon,1,0,1,1
5223,Sant Martí,Tuesday,February,21,Morning,1,0,1,2
5224,Sant Martí,Friday,March,31,Morning,1,0,1,2
5225,Sant Martí,Thursday,August,24,Afternoon,0,0,0,1
5226,Sant Martí,Monday,February,20,Afternoon,0,0,0,1
5227,Sant Martí,Tuesday,February,21,Afternoon,0,0,0,1
5229,Sant Martí,Friday,May,26,Afternoon,0,1,1,2
5230,Sant Martí,Thursday,June,8,Afternoon,1,0,1,2
5231,Sant Martí,Thursday,November,2,Afternoon,1,0,1,2
5232,Sant Martí,Wednesday,September,27,Afternoon,1,0,1,1
5233,Ciutat Vella,Tuesday,August,8,Afternoon,1,0,1,2
5234,Ciutat Vella,Tuesday,February,7,Afternoon,1,0,1,2
5235,Ciutat Vella,Sunday,February,5,Afternoon,1,0,1,2
5236,Ciutat Vella,Monday,May,22,Night,1,0,1,1
5237,Ciutat Vella,Tuesday,October,24,Morning,2,0,2,2
5238,Ciutat Vella,Tuesday,May,23,Morning,1,0,1,1
5239,Ciutat Vella,Tuesday,August,8,Afternoon,1,0,1,2
5240,Ciutat Vella,Thursday,November,2,Night,1,0,1,2
5241,Ciutat Vella,Tuesday,November,14,Morning,1,0,1,1
5242,Ciutat Vella,Sunday,February,26,Afternoon,1,0,1,2
5243,Ciutat Vella,Thursday,September,21,Afternoon,1,0,1,2
5244,Sant Martí,Friday,July,7,Morning,2,0,2,2
5245,Sant Martí,Friday,January,13,Morning,1,0,1,3
5246,Sant Martí,Tuesday,December,5,Afternoon,4,0,4,2
5247,Sant Martí,Saturday,June,17,Afternoon,2,0,2,2
5248,Sant Martí,Thursday,October,26,Afternoon,2,0,2,2
5249,Sant Martí,Tuesday,June,6,Morning,1,0,1,2
5250,Sant Martí,Sunday,November,26,Morning,0,0,0,2
5251,Sant Martí,Thursday,November,30,Morning,1,0,1,2
5252,Sant Martí,Friday,May,12,Morning,2,0,2,1
5253,Ciutat Vella,Tuesday,February,28,Morning,1,0,1,3
5254,Sant Martí,Saturday,May,13,Afternoon,1,0,1,2
5255,Sant Martí,Saturday,March,18,Night,1,0,1,2
5256,Ciutat Vella,Tuesday,January,10,Afternoon,2,0,2,2
5257,Ciutat Vella,Monday,February,27,Afternoon,0,0,0,6
5258,Ciutat Vella,Saturday,May,27,Afternoon,3,0,3,2
5259,Ciutat Vella,Thursday,June,22,Afternoon,1,0,1,1
5260,Ciutat Vella,Friday,July,7,Night,1,0,1,2
5261,Ciutat Vella,Tuesday,January,17,Afternoon,1,0,1,1
5262,Ciutat Vella,Wednesday,March,1,Morning,2,0,2,2
5263,Ciutat Vella,Sunday,August,27,Afternoon,2,0,2,1
5264,Ciutat Vella,Friday,May,5,Night,1,0,1,1
5265,Ciutat Vella,Tuesday,September,12,Afternoon,1,0,1,1
5266,Ciutat Vella,Thursday,September,21,Morning,0,0,0,1
5267,Ciutat Vella,Thursday,September,21,Morning,0,0,0,1
5268,Ciutat Vella,Tuesday,November,7,Afternoon,1,0,1,2
5269,Ciutat Vella,Saturday,June,17,Afternoon,2,0,2,2
5270,Ciutat Vella,Thursday,April,20,Morning,0,0,0,1
5271,Ciutat Vella,Thursday,July,20,Night,1,0,1,2
5272,Ciutat Vella,Wednesday,August,16,Afternoon,1,0,1,1
5273,Ciutat Vella,Wednesday,February,8,Morning,1,0,1,2
5274,Ciutat Vella,Monday,January,16,Afternoon,1,0,1,2
5275,Ciutat Vella,Friday,March,10,Morning,1,0,1,2
5276,Ciutat Vella,Wednesday,October,11,Night,2,0,2,1
5277,Ciutat Vella,Monday,June,12,Night,0,0,0,1
5280,Ciutat Vella,Monday,June,19,Morning,1,0,1,2
5281,Ciutat Vella,Tuesday,September,12,Afternoon,1,0,1,1
5282,Ciutat Vella,Thursday,March,9,Afternoon,0,0,0,1
5283,Ciutat Vella,Thursday,July,20,Morning,1,0,1,2
5284,Ciutat Vella,Wednesday,December,20,Morning,3,0,3,3
5285,Ciutat Vella,Sunday,December,10,Morning,1,0,1,1
5286,Ciutat Vella,Saturday,July,29,Afternoon,1,0,1,2
5287,Ciutat Vella,Tuesday,October,17,Afternoon,2,0,2,3
5288,Ciutat Vella,Saturday,April,22,Afternoon,0,0,0,1
5289,Ciutat Vella,Tuesday,April,4,Afternoon,1,0,1,2
5290,Ciutat Vella,Saturday,July,8,Night,1,0,1,1
5291,Ciutat Vella,Saturday,August,5,Afternoon,1,0,1,1
5292,Ciutat Vella,Monday,May,29,Morning,0,0,0,1
5293,Ciutat Vella,Tuesday,June,27,Morning,1,0,1,1
5295,Ciutat Vella,Friday,May,12,Afternoon,0,0,0,2
5296,Ciutat Vella,Friday,October,13,Afternoon,0,0,0,2
5297,Ciutat Vella,Thursday,September,21,Morning,1,0,1,3
5298,Ciutat Vella,Wednesday,February,1,Afternoon,1,0,1,2
5300,Ciutat Vella,Friday,June,16,Night,1,0,1,1
5301,Ciutat Vella,Wednesday,April,26,Afternoon,0,0,0,3
5303,Ciutat Vella,Thursday,January,26,Afternoon,2,0,2,2
5304,Ciutat Vella,Sunday,August,13,Afternoon,1,0,1,2
5306,Ciutat Vella,Tuesday,April,4,Afternoon,1,0,1,1
5307,Ciutat Vella,Sunday,September,17,Morning,1,0,1,2
5308,Ciutat Vella,Sunday,August,27,Afternoon,3,0,3,3
5309,Ciutat Vella,Saturday,November,18,Night,1,0,1,2
5310,Ciutat Vella,Thursday,July,20,Afternoon,2,0,2,2
5311,Ciutat Vella,Sunday,March,26,Afternoon,1,0,1,1
5312,Ciutat Vella,Wednesday,November,8,Afternoon,1,0,1,2
5313,Ciutat Vella,Tuesday,June,20,Afternoon,0,0,0,1
5314,Ciutat Vella,Thursday,July,20,Morning,1,0,1,2
5315,Ciutat Vella,Saturday,January,14,Afternoon,1,0,1,2
5316,Ciutat Vella,Monday,December,18,Morning,1,0,1,2
5318,Ciutat Vella,Thursday,April,6,Afternoon,2,0,2,1
5319,Ciutat Vella,Thursday,September,28,Night,1,0,1,2
5320,Ciutat Vella,Monday,November,6,Morning,0,1,1,2
5322,Ciutat Vella,Thursday,May,11,Afternoon,1,0,1,2
5323,Ciutat Vella,Saturday,December,2,Night,1,0,1,1
5324,Eixample,Monday,December,18,Afternoon,3,0,3,2
5325,Eixample,Thursday,February,23,Night,2,0,2,3
5326,Eixample,Saturday,September,30,Night,1,0,1,2
5327,Eixample,Sunday,July,16,Night,1,0,1,2
5328,Eixample,Tuesday,October,10,Morning,1,0,1,2
5329,Eixample,Monday,December,18,Morning,2,0,2,1
5330,Ciutat Vella,Thursday,November,2,Afternoon,1,0,1,2
5331,Ciutat Vella,Wednesday,May,3,Morning,1,0,1,2
5332,Eixample,Thursday,August,31,Morning,1,0,1,2
5333,Ciutat Vella,Thursday,January,12,Afternoon,0,0,0,1
5334,Ciutat Vella,Friday,November,17,Morning,0,0,0,1
5335,Ciutat Vella,Friday,February,3,Afternoon,1,0,1,1
5336,Eixample,Tuesday,November,21,Afternoon,2,0,2,1
5337,Eixample,Thursday,May,4,Night,1,0,1,2
5338,Eixample,Thursday,March,2,Morning,2,0,2,2
5339,Eixample,Monday,October,23,Afternoon,2,0,2,2
5340,Eixample,Thursday,April,20,Afternoon,1,0,1,2
5341,Eixample,Saturday,November,25,Afternoon,1,0,1,2
5342,Eixample,Thursday,June,15,Afternoon,7,0,7,2
5344,Eixample,Sunday,July,30,Morning,1,0,1,3
5345,Eixample,Friday,April,7,Morning,0,0,0,2
5346,Eixample,Friday,October,20,Morning,1,0,1,2
5347,Eixample,Friday,February,3,Afternoon,2,0,2,3
5348,Eixample,Monday,February,13,Afternoon,0,0,0,2
5349,Eixample,Thursday,March,16,Afternoon,1,0,1,2
5350,Eixample,Tuesday,May,2,Afternoon,1,0,1,2
5351,Eixample,Monday,January,30,Morning,1,0,1,2
5352,Eixample,Thursday,March,9,Morning,2,0,2,2
5353,Eixample,Thursday,January,26,Morning,1,0,1,2
5354,Eixample,Friday,March,24,Afternoon,1,0,1,2
5355,Eixample,Sunday,November,5,Afternoon,1,0,1,2
5356,Eixample,Tuesday,August,22,Afternoon,1,0,1,2
5358,Eixample,Wednesday,May,31,Morning,1,0,1,2
5359,Eixample,Monday,January,2,Afternoon,1,0,1,2
5360,Eixample,Monday,June,19,Afternoon,1,0,1,2
5361,Eixample,Thursday,December,28,Afternoon,2,0,2,2
5362,Eixample,Wednesday,July,12,Morning,1,0,1,2
5363,Eixample,Monday,August,7,Morning,1,0,1,2
5364,Eixample,Saturday,February,18,Afternoon,1,0,1,3
5365,Eixample,Sunday,April,9,Night,1,0,1,2
5366,Eixample,Friday,July,14,Morning,1,0,1,2
5367,Eixample,Tuesday,June,13,Morning,1,0,1,2
5368,Eixample,Monday,August,21,Afternoon,5,0,5,2
5369,Eixample,Friday,June,16,Afternoon,1,0,1,3
5370,Eixample,Monday,November,6,Morning,1,0,1,1
5371,Eixample,Friday,September,1,Morning,2,0,2,3
5372,Eixample,Thursday,July,13,Morning,1,0,1,2
5373,Eixample,Thursday,October,19,Morning,1,0,1,2
5374,Eixample,Tuesday,December,12,Afternoon,1,0,1,2
5375,Eixample,Tuesday,April,11,Morning,1,0,1,2
5376,Eixample,Wednesday,November,15,Morning,1,0,1,3
5377,Eixample,Monday,March,20,Morning,1,0,1,3
5378,Eixample,Saturday,March,11,Afternoon,1,0,1,2
5379,Eixample,Friday,April,7,Afternoon,1,0,1,2
5381,Eixample,Wednesday,July,12,Afternoon,1,0,1,2
5382,Eixample,Monday,December,18,Morning,1,0,1,2
5383,Eixample,Friday,January,27,Afternoon,1,0,1,2
5384,Eixample,Wednesday,July,12,Morning,2,0,2,3
5385,Eixample,Wednesday,October,4,Afternoon,1,0,1,2
5386,Eixample,Saturday,June,10,Afternoon,2,0,2,2
5387,Eixample,Sunday,October,22,Afternoon,1,0,1,2
5388,Eixample,Monday,December,4,Afternoon,1,0,1,2
5389,Eixample,Thursday,June,15,Afternoon,2,0,2,1
5390,Eixample,Wednesday,February,15,Morning,1,0,1,2
5391,Eixample,Tuesday,April,25,Afternoon,2,0,2,2
5392,Eixample,Wednesday,February,15,Morning,1,0,1,2
5393,Eixample,Wednesday,September,20,Morning,1,0,1,2
5395,Eixample,Tuesday,September,19,Afternoon,1,0,1,2
5396,Eixample,Wednesday,September,6,Morning,1,0,1,2
5397,Eixample,Friday,June,16,Morning,1,0,1,2
5398,Eixample,Friday,April,21,Morning,1,0,1,2
5399,Eixample,Tuesday,April,18,Morning,2,0,2,2
5400,Eixample,Friday,October,6,Afternoon,1,0,1,1
5401,Eixample,Thursday,February,23,Morning,1,0,1,2
5403,Eixample,Saturday,November,4,Night,3,0,3,2
5404,Eixample,Monday,December,11,Morning,1,0,1,2
5405,Eixample,Thursday,May,11,Afternoon,1,0,1,1
5406,Eixample,Thursday,June,1,Night,1,0,1,2
5407,Eixample,Friday,February,24,Afternoon,1,0,1,2
5408,Eixample,Tuesday,January,10,Morning,1,0,1,2
5409,Eixample,Thursday,May,25,Morning,1,0,1,2
5410,Eixample,Thursday,October,19,Afternoon,2,0,2,1
5411,Eixample,Tuesday,September,12,Morning,1,0,1,2
5412,Eixample,Wednesday,August,2,Afternoon,1,0,1,2
5413,Eixample,Friday,November,3,Night,0,0,0,2
5414,Eixample,Thursday,June,15,Afternoon,1,0,1,2
5415,Eixample,Friday,February,3,Afternoon,2,0,2,2
5416,Eixample,Saturday,November,11,Morning,1,0,1,2
5417,Eixample,Wednesday,September,13,Afternoon,1,0,1,2
5418,Eixample,Tuesday,December,5,Morning,1,0,1,2
5419,Eixample,Saturday,December,30,Afternoon,1,0,1,2
5420,Eixample,Monday,August,7,Morning,2,0,2,4
5421,Eixample,Wednesday,March,22,Night,1,0,1,2
5422,Eixample,Tuesday,March,28,Morning,1,0,1,2
5423,Eixample,Saturday,February,18,Night,1,0,1,5
5424,Eixample,Wednesday,December,27,Afternoon,1,0,1,3
5425,Eixample,Saturday,December,23,Night,1,0,1,1
5426,Eixample,Monday,May,29,Morning,1,0,1,2
5427,Eixample,Friday,November,10,Morning,1,0,1,2
5428,Eixample,Saturday,October,7,Night,1,0,1,2
5429,Eixample,Thursday,February,23,Morning,1,0,1,2
5430,Eixample,Thursday,March,30,Morning,1,0,1,2
5431,Eixample,Monday,January,9,Morning,1,0,1,2
5432,Eixample,Tuesday,January,31,Morning,1,0,1,2
5433,Eixample,Thursday,July,20,Morning,1,0,1,2
5434,Eixample,Thursday,September,14,Morning,1,0,1,2
5435,Eixample,Friday,September,15,Morning,2,0,2,2
5436,Eixample,Monday,March,13,Afternoon,1,0,1,2
5437,Eixample,Tuesday,March,28,Night,1,0,1,2
5438,Eixample,Wednesday,March,29,Afternoon,1,0,1,2
5439,Eixample,Tuesday,October,31,Morning,2,0,2,2
5440,Eixample,Wednesday,October,18,Morning,1,0,1,2
5442,Eixample,Friday,August,25,Afternoon,1,0,1,2
5443,Eixample,Monday,July,31,Afternoon,2,0,2,2
5444,Eixample,Thursday,September,7,Morning,1,0,1,2
5445,Eixample,Monday,February,13,Afternoon,1,0,1,2
5446,Eixample,Tuesday,September,12,Night,1,0,1,2
5447,Eixample,Saturday,October,21,Afternoon,0,0,0,2
5448,Eixample,Tuesday,March,28,Morning,1,0,1,4
5449,Eixample,Monday,February,6,Morning,1,0,1,2
5450,Eixample,Tuesday,October,10,Morning,1,0,1,2
5451,Eixample,Tuesday,February,28,Morning,1,0,1,3
5452,Eixample,Wednesday,October,11,Afternoon,1,0,1,2
5453,Eixample,Friday,January,20,Afternoon,1,0,1,2
5454,Eixample,Sunday,May,28,Morning,1,0,1,2
5455,Eixample,Monday,September,18,Afternoon,1,0,1,1
5456,Eixample,Tuesday,April,18,Afternoon,1,0,1,2
5457,Eixample,Monday,April,24,Afternoon,1,0,1,2
5458,Eixample,Sunday,April,2,Afternoon,0,0,0,1
5459,Eixample,Saturday,April,1,Night,1,0,1,2
5460,Eixample,Friday,April,21,Morning,1,0,1,2
5461,Eixample,Sunday,May,21,Afternoon,1,0,1,1
5462,Eixample,Monday,February,20,Morning,1,0,1,1
5463,Eixample,Wednesday,June,21,Morning,1,0,1,1
5464,Eixample,Saturday,February,25,Afternoon,1,0,1,2
5465,Eixample,Wednesday,November,15,Morning,1,0,1,1
5466,Eixample,Saturday,January,28,Morning,2,0,2,2
5467,Eixample,Friday,August,11,Night,1,0,1,2
5468,Eixample,Monday,August,28,Afternoon,1,0,1,2
5469,Eixample,Tuesday,October,10,Afternoon,2,0,2,1
5471,Eixample,Wednesday,March,1,Morning,1,0,1,2
5472,Eixample,Friday,December,22,Afternoon,1,0,1,2
5473,Eixample,Wednesday,May,10,Morning,1,0,1,2
5474,Eixample,Monday,June,19,Morning,2,0,2,3
5475,Eixample,Tuesday,July,18,Morning,1,0,1,2
5476,Eixample,Saturday,May,6,Afternoon,2,0,2,2
5477,Eixample,Thursday,April,6,Afternoon,1,0,1,3
5478,Eixample,Thursday,February,2,Afternoon,1,0,1,2
5479,Eixample,Thursday,November,30,Afternoon,2,0,2,1
