,Id,District Name,Neighborhood Name,Street,Weekday,Month,Day,Hour,Part of the day,Mild injuries,Serious injuries,Victims,Vehicles involved,Longitude,Latitude
1514,2017S002051    ,Eixample,la Nova Esquerra de l'Eixample,ENTENÇA / Còrsega                                 ,Tuesday,March,14,12,Morning,1,0,1,2,2.143749,41.384787
1515,2017S005141    ,Eixample,la Nova Esquerra de l'Eixample,Entença / València                                ,Monday,June,12,14,Afternoon,1,0,1,2,2.1482759999999996,41.381372
1516,2017S004892    ,Eixample,la Nova Esquerra de l'Eixample,València / Vilamarí                               ,Saturday,June,3,14,Afternoon,3,0,3,2,2.147159,41.38053
1517,2017S004816    ,Eixample,la Nova Esquerra de l'Eixample,Roma / Entença                                    ,Thursday,June,1,13,Morning,1,0,1,2,2.14719,41.38219
1518,2017S008953    ,Eixample,la Nova Esquerra de l'Eixample,Rocafort                                          ,Monday,October,30,3,Night,0,0,0,2,2.1490240000000003,41.382383000000004
1519,2017S004980    ,Eixample,la Nova Esquerra de l'Eixample,Mallorca / Comte d'Urgell                         ,Wednesday,June,7,15,Afternoon,1,0,1,2,2.1528,41.386489000000005
1520,2017S009774    ,Eixample,Sant Antoni,Corts Catalanes                                   ,Friday,November,24,8,Morning,1,0,1,3,2.158488,41.38174
1521,2017S006339    ,Eixample,la Nova Esquerra de l'Eixample,París / Calàbria                                  ,Thursday,July,20,13,Morning,2,0,2,2,2.144893,41.387333
1522,2017S009345    ,Eixample,Sant Antoni,Corts Catalanes / Comte d'Urgell                  ,Saturday,November,11,3,Night,1,0,1,1,2.158561,41.382137
1523,2017S003086    ,Eixample,Sant Antoni,Corts Catalanes / Comte d'Urgell                  ,Tuesday,April,4,22,Night,2,0,2,2,2.158561,41.382137
1524,2017S010515    ,Eixample,Sant Antoni,Viladomat / Paral·lel                             ,Wednesday,December,20,7,Morning,1,0,1,2,2.163196,41.374973
1525,2017S010738    ,Eixample,Sant Antoni,Sepúlveda / Comte Borrell                         ,Thursday,December,28,16,Afternoon,1,0,1,2,2.15868,41.38033
1526,2017S007133    ,Eixample,Sant Antoni,Comte d'Urgell / Sepúlveda                        ,Wednesday,August,23,9,Morning,1,0,1,2,2.159811,41.381177
1527,2017S004675    ,Eixample,Sant Antoni,Manso / Comte Borrell                             ,Friday,May,26,21,Afternoon,1,0,1,2,2.162058,41.377777
1528,2017S005131    ,Eixample,Sant Antoni,Comte d'Urgell / Tamarit                          ,Monday,June,12,9,Morning,1,0,1,2,2.162084,41.379478999999996
1529,2017S000689    ,Eixample,Sant Antoni,GV CORTS CATALANES                                ,Thursday,January,26,9,Morning,2,0,2,2,2.1602189999999997,41.38304
1530,2017S003826    ,Eixample,Sant Antoni,Paral·lel                                         ,Saturday,April,29,16,Afternoon,0,0,0,1,2.1598479999999998,41.374808
1531,2017S006307    ,Eixample,Sant Antoni,Corts Catalanes                                   ,Wednesday,July,19,13,Morning,2,0,2,2,2.16173,41.384175
1532,2017S008883    ,Eixample,Sant Antoni,Corts Catalanes                                   ,Friday,October,27,5,Night,1,0,1,1,2.162627,41.385505
1533,2017S004423    ,Eixample,Sant Antoni,Corts Catalanes / Universitat                     ,Thursday,May,18,22,Night,3,0,3,2,2.163105,41.385546999999995
1534,2017S004945    ,Eixample,Sant Antoni,Parlament                                         ,Tuesday,June,6,11,Morning,1,0,1,1,2.163739,41.377196999999995
1535,2017S008097    ,Eixample,la Nova Esquerra de l'Eixample,Provença / Viladomat                              ,Sunday,October,1,17,Afternoon,1,0,1,2,2.149425,41.385628000000004
1536,2017S002455    ,Eixample,la Nova Esquerra de l'Eixample,AV J TARRADELLAS                                  ,Monday,March,27,17,Afternoon,2,0,2,1,2.143903,41.390273
1537,2017S004011    ,Eixample,Sant Antoni,Corts Catalanes / Viladomat                       ,Saturday,May,6,14,Afternoon,2,0,2,2,2.156297,41.380433000000004
1538,2017S005101    ,Eixample,Sant Antoni,Calàbria / Floridablanca                          ,Saturday,June,10,13,Morning,1,0,1,1,2.157555,41.377781
1540,2017S002536    ,Eixample,la Nova Esquerra de l'Eixample,AV SARRIÀ                                         ,Thursday,March,30,9,Morning,1,0,1,2,2.144172,41.390291999999995
1541,2017S010141    ,Eixample,Sant Antoni,Villarroel / Tamarit                              ,Tuesday,December,5,11,Morning,1,0,1,1,2.163313,41.380340999999994
1542,2017S009942    ,Eixample,la Dreta de l'Eixample,Rosselló / Pau Claris                             ,Wednesday,November,29,8,Morning,1,0,1,2,2.1618470000000003,41.39672
1543,2017S000286    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL / Roger de Llúria                     ,Thursday,January,12,10,Morning,1,0,1,1,2.1631110000000002,41.397455
1544,2017S001231    ,Eixample,la Dreta de l'Eixample,ROGER DE LLÚRIA / Rosselló                        ,Tuesday,February,14,15,Afternoon,1,0,1,2,2.1631110000000002,41.397455
1545,2017S000297    ,Eixample,la Dreta de l'Eixample,PG GRÀCIA                                         ,Thursday,January,12,12,Morning,1,0,1,1,2.1646490000000003,41.392787
1546,2017S006270    ,Eixample,la Dreta de l'Eixample,Mallorca / Pau Claris                             ,Tuesday,July,18,10,Morning,1,0,1,2,2.164111,41.395009
1547,2017S006106    ,Eixample,la Dreta de l'Eixample,Diagonal / Gràcia                                 ,Thursday,July,13,14,Afternoon,1,0,1,2,2.159495,41.396524
1548,2017S006613    ,Eixample,la Dreta de l'Eixample,Diagonal                                          ,Sunday,July,30,0,Night,1,0,1,2,2.160617,41.396571
1549,2017S008560    ,Eixample,la Dreta de l'Eixample,Cinc d'Oros                                       ,Wednesday,October,18,5,Night,0,0,0,1,2.159529,41.396527
1550,2017S002457    ,Eixample,la Sagrada Família,CONSELL DE CENT / Castillejos                     ,Monday,March,27,21,Afternoon,2,0,2,3,2.182252,41.403495
1551,2017S001226    ,Eixample,la Sagrada Família,ARAGÓ                                             ,Tuesday,February,14,11,Morning,1,0,1,2,2.18125,41.404618
1552,2017S000607    ,Eixample,la Dreta de l'Eixample,ROGER DE LLÚRIA / València                        ,Monday,January,23,15,Afternoon,1,0,1,3,2.166369,41.394987
1553,2017S002050    ,Eixample,la Dreta de l'Eixample,PAU CLARIS                                        ,Tuesday,March,14,12,Morning,1,0,1,2,2.162632,41.396262
1554,2017S000236    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL / Pau Claris                          ,Tuesday,January,10,18,Afternoon,1,0,1,2,2.161465,41.397016
1555,2017S003926    ,Eixample,la Dreta de l'Eixample,València / Roger de Llúria                        ,Wednesday,May,3,17,Afternoon,1,0,1,2,2.166369,41.394987
1556,2017S009798    ,Eixample,la Dreta de l'Eixample,València / Roger de Llúria                        ,Friday,November,24,14,Afternoon,1,0,1,2,2.166369,41.394987
1557,2017S003953    ,Eixample,la Dreta de l'Eixample,Balmes / Aragó                                    ,Thursday,May,4,13,Morning,1,0,1,2,2.16187,41.389891
1558,2017S009038    ,Eixample,la Dreta de l'Eixample,Aragó                                             ,Thursday,November,2,8,Morning,1,0,1,3,2.1622310000000002,41.390377
1559,2017S008589    ,Eixample,la Dreta de l'Eixample,Aragó                                             ,Wednesday,October,18,16,Afternoon,1,0,1,2,2.164158,41.391422
1560,2017S005495    ,Eixample,la Sagrada Família,Lepant / Enamorats                                ,Friday,June,23,12,Morning,1,0,1,2,2.1802599999999996,41.401742
1562,2017S004369    ,Eixample,la Sagrada Família,Aragó / Lepant                                    ,Wednesday,May,17,8,Morning,1,0,1,2,2.178945,41.402738
1563,2017S010230    ,Eixample,la Sagrada Família,Marina / Aragó                                    ,Sunday,December,10,12,Morning,1,0,1,2,2.1778299999999997,41.401877
1564,2017S005542    ,Eixample,la Sagrada Família,Marina / Diagonal                                 ,Monday,June,26,7,Morning,1,0,1,2,2.178449,41.401264000000005
1565,2017S008978    ,Eixample,la Sagrada Família,Enamorats / Padilla                               ,Monday,October,30,18,Afternoon,1,0,1,1,2.1805779999999997,41.403101
1566,2017S006539    ,Eixample,la Sagrada Família,València / Padilla                                ,Thursday,July,27,7,Morning,4,0,4,2,2.17889,41.404391
1567,2017S009445    ,Eixample,la Sagrada Família,Aragó / Lepant                                    ,Tuesday,November,14,18,Afternoon,1,0,1,3,2.178945,41.402738
1568,2017S001299    ,Eixample,la Dreta de l'Eixample,ROSSELLÓ / Rbla Catalunya                         ,Thursday,February,16,13,Morning,1,0,1,2,2.158845,41.394428000000005
1569,2017S009385    ,Eixample,la Dreta de l'Eixample,Diagonal / Augusta                                ,Sunday,November,12,21,Afternoon,1,1,2,1,2.155714,41.395567
1570,2017S006592    ,Eixample,la Dreta de l'Eixample,Gràcia / Provença                                 ,Friday,July,28,21,Afternoon,1,0,1,2,2.1616,41.394818
1571,2017S010261    ,Eixample,la Dreta de l'Eixample,Gràcia                                            ,Monday,December,11,19,Afternoon,1,0,1,1,2.1597779999999998,41.39589
1572,2017S003795    ,Eixample,la Sagrada Família,Mallorca / Lepant                                 ,Friday,April,28,16,Afternoon,1,0,1,2,2.1766919999999996,41.40444
1573,2017S010358    ,Eixample,la Dreta de l'Eixample,Catalunya / Provença                              ,Thursday,December,14,21,Afternoon,1,0,1,2,2.15998,41.393601000000004
1574,2017S009879    ,Eixample,la Dreta de l'Eixample,València / Gràcia                                 ,Monday,November,27,18,Afternoon,1,0,1,1,2.1638029999999997,41.393035999999995
1575,2017S008217    ,Eixample,la Dreta de l'Eixample,València / Gràcia                                 ,Thursday,October,5,12,Morning,1,0,1,2,2.1638029999999997,41.393035999999995
1576,2017S007622    ,Eixample,la Dreta de l'Eixample,Mallorca / Gràcia                                 ,Thursday,September,14,20,Afternoon,1,0,1,2,2.162709,41.393924
1577,2017S007026    ,Eixample,la Dreta de l'Eixample,Gràcia / Mallorca                                 ,Wednesday,August,16,21,Afternoon,1,0,1,2,2.162709,41.393924
1578,2017S001709    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL                                       ,Thursday,March,2,8,Morning,1,0,1,2,2.157645,41.395813000000004
1579,2017S001911    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL                                       ,Wednesday,March,8,19,Afternoon,2,0,2,2,2.156099,41.395426
1580,2017S006890    ,Eixample,la Sagrada Família,Padilla / València                                ,Thursday,August,10,16,Afternoon,1,0,1,2,2.17889,41.404391
1581,2017S003388    ,Eixample,la Sagrada Família,València                                          ,Thursday,April,13,13,Morning,1,0,1,2,2.1783900000000003,41.403877
1582,2017S001627    ,Eixample,la Dreta de l'Eixample,VALÈNCIA / Rbla Catalunya                         ,Monday,February,27,22,Night,1,0,1,1,2.1623040000000002,41.391909000000005
1583,2017S004590    ,Eixample,la Sagrada Família,Castillejos / Consell de Cent                     ,Wednesday,May,24,13,Morning,1,0,1,2,2.182252,41.403495
1584,2017S000271    ,Eixample,la Dreta de l'Eixample,VALÈNCIA / Pg Gràcia                              ,Wednesday,January,11,21,Afternoon,1,0,1,2,2.1638029999999997,41.393035999999995
1586,2017S010764    ,Eixample,la Sagrada Família,Dos de Maig                                       ,Saturday,December,30,12,Morning,2,0,2,1,2.180678,41.407948
1587,2017S010439    ,Eixample,la Sagrada Família,Cartagena / València                              ,Monday,December,18,8,Morning,2,0,2,1,2.18111,41.406037
1588,2017S010769    ,Eixample,la Sagrada Família,València / Castillejos                            ,Saturday,December,30,16,Afternoon,1,0,1,2,2.180011,41.405225
1589,2017S010340    ,Eixample,la Dreta de l'Eixample,València / Catalunya                              ,Thursday,December,14,18,Afternoon,1,0,1,2,2.1623040000000002,41.391909000000005
1590,2017S010678    ,Eixample,la Dreta de l'Eixample,Còrsega                                           ,Tuesday,December,26,20,Afternoon,1,0,1,2,2.160866,41.397831
1591,2017S010339    ,Eixample,la Dreta de l'Eixample,Gràcia / Aragó                                    ,Thursday,December,14,18,Afternoon,2,0,2,9,2.164884,41.392165000000006
1592,2017S004261    ,Eixample,la Dreta de l'Eixample,Corts Catalanes / Catalunya                       ,Saturday,May,13,16,Afternoon,1,0,1,2,2.167024,41.388486
1593,2017S007111    ,Eixample,la Dreta de l'Eixample,Diagonal                                          ,Tuesday,August,22,7,Morning,1,0,1,2,2.163023,41.397178000000004
1594,2017S004896    ,Eixample,la Dreta de l'Eixample,Diagonal / Roger de Llúria                        ,Saturday,June,3,19,Afternoon,1,0,1,2,2.1631110000000002,41.397455
1595,2017S007072    ,Eixample,la Dreta de l'Eixample,Rosselló / Roger de Llúria                        ,Friday,August,18,23,Night,2,0,2,2,2.1631110000000002,41.397455
1596,2017S006114    ,Eixample,la Dreta de l'Eixample,Diagonal                                          ,Thursday,July,13,17,Afternoon,1,0,1,2,2.160532,41.397011
1597,2017S009216    ,Eixample,la Sagrada Família,València / Cartagena                              ,Tuesday,November,7,23,Night,2,0,2,1,2.18111,41.406037
1598,2017S005832    ,Eixample,la Dreta de l'Eixample,Roger de Llúria / Aragó                           ,Wednesday,July,5,8,Morning,1,0,1,2,2.167508,41.39414
1599,2017S009115    ,Eixample,la Dreta de l'Eixample,Aragó / Gràcia                                    ,Saturday,November,4,14,Afternoon,2,0,2,2,2.164884,41.392165000000006
1600,2017S009284    ,Eixample,la Dreta de l'Eixample,València / Gràcia                                 ,Thursday,November,9,18,Afternoon,1,0,1,2,2.1638029999999997,41.393035999999995
1601,2017S007953    ,Eixample,la Dreta de l'Eixample,Gràcia                                            ,Tuesday,September,26,15,Afternoon,2,0,2,1,2.161094,41.395653
1602,2017S000305    ,Eixample,la Dreta de l'Eixample,ARAGÓ / Pg Gràcia                                 ,Thursday,January,12,15,Afternoon,3,0,3,2,2.164884,41.392165000000006
1603,2017S001270    ,Eixample,la Dreta de l'Eixample,ARAGÓ / Pg Gràcia                                 ,Wednesday,February,15,14,Afternoon,1,0,1,3,2.164884,41.392165000000006
1604,2017S008612    ,Eixample,l'Antiga Esquerra de l'Eixample,Balmes / Provença                                 ,Thursday,October,19,8,Morning,1,0,1,1,2.1585,41.392446
1605,2017S009387    ,Eixample,l'Antiga Esquerra de l'Eixample,Balmes / Provença                                 ,Sunday,November,12,21,Afternoon,1,0,1,2,2.1585,41.392446
1606,2017S009409    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Villarroel                                ,Monday,November,13,16,Afternoon,1,0,1,1,2.156205,41.385633
1607,2017S010367    ,Eixample,l'Antiga Esquerra de l'Eixample,Roma / Aragó                                      ,Friday,December,15,15,Afternoon,1,0,1,2,2.157337,41.386477
1608,2017S001897    ,Eixample,l'Antiga Esquerra de l'Eixample,DIPUTACIÓ                                         ,Wednesday,March,8,13,Morning,1,0,1,3,2.158002,41.383728999999995
1609,2017S008677    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca / Aribau                                 ,Friday,October,20,13,Morning,1,0,1,2,2.157353,41.3899
1610,2017S001518    ,Eixample,l'Antiga Esquerra de l'Eixample,MUNTANER / Mallorca                               ,Friday,February,24,7,Morning,1,0,1,1,2.1562069999999998,41.389041999999996
1611,2017S008836    ,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent / Enric Granados                  ,Wednesday,October,25,16,Afternoon,1,0,1,2,2.161854,41.38819
1612,2017S010683    ,Eixample,l'Antiga Esquerra de l'Eixample,Casanova                                          ,Wednesday,December,27,2,Night,0,0,0,2,2.159582,41.384563
1613,2017S003531    ,Eixample,l'Antiga Esquerra de l'Eixample,Balmes / Diagonal                                 ,Thursday,April,20,16,Afternoon,1,0,1,2,2.1547110000000003,41.395317
1614,2017S009290    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca                                          ,Friday,November,10,2,Night,2,0,2,2,2.1566400000000003,41.389232
1615,2017S000799    ,Eixample,l'Antiga Esquerra de l'Eixample,BALMES / GV Corts Catalanes                       ,Monday,January,30,15,Afternoon,1,0,1,2,2.165353,41.387244
1616,2017S010114    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca / Muntaner                               ,Monday,December,4,14,Afternoon,1,0,1,2,2.1562069999999998,41.389041999999996
1617,2017S000072    ,Eixample,l'Antiga Esquerra de l'Eixample,MALLORCA / Aribau                                 ,Wednesday,January,4,10,Morning,1,0,1,2,2.157353,41.3899
1618,2017S005060    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó                                             ,Friday,June,9,16,Afternoon,1,0,1,2,2.158936,41.387496999999996
1619,2017S010662    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau                                            ,Tuesday,December,26,11,Morning,1,0,1,2,2.162509,41.385852
1620,2017S001072    ,Eixample,l'Antiga Esquerra de l'Eixample,ARAGÓ                                             ,Wednesday,February,8,19,Afternoon,1,0,1,2,2.1571569999999998,41.386219
1621,2017S003106    ,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent / Villarroel                      ,Tuesday,April,4,12,Morning,2,0,2,2,2.157334,41.384783
1622,2017S009838    ,Eixample,l'Antiga Esquerra de l'Eixample,Diagonal                                          ,Sunday,November,26,6,Morning,0,2,2,1,2.153553,41.39478
1623,2017S005161    ,Eixample,l'Antiga Esquerra de l'Eixample,Diagonal                                          ,Tuesday,June,13,5,Night,0,0,0,2,2.152746,41.394572
1624,2017S008487    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Aribau                                    ,Sunday,October,15,18,Afternoon,1,0,1,2,2.159597,41.38819
1625,2017S009836    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / Diputació                              ,Saturday,November,25,21,Afternoon,1,0,1,2,2.160721,41.385621
1626,2017S006070    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / València                               ,Wednesday,July,12,13,Morning,1,0,1,2,2.157335,41.38818
1627,2017S005497    ,Eixample,l'Antiga Esquerra de l'Eixample,València / Casanova                               ,Friday,June,23,14,Afternoon,1,0,1,2,2.156205,41.387333
1628,2017S004520    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes                                   ,Monday,May,22,11,Morning,1,0,1,1,2.162627,41.385505
1629,2017S003777    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes / Aribau                          ,Friday,April,28,8,Morning,1,0,1,2,2.163105,41.385546999999995
1630,2017S006190    ,Eixample,l'Antiga Esquerra de l'Eixample,Aribau / Diagonal                                 ,Sunday,July,16,1,Night,1,0,1,2,2.151307,41.394459000000005
1631,2017S010149    ,Eixample,l'Antiga Esquerra de l'Eixample,Diagonal                                          ,Tuesday,December,5,14,Afternoon,2,0,2,2,2.151281,41.394197999999996
1632,2017S006721    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / Còrsega                                ,Thursday,August,3,10,Morning,1,0,1,2,2.152803,41.391612
1633,2017S009404    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner / Còrsega                                ,Monday,November,13,12,Morning,1,0,1,2,2.152803,41.391612
1634,2017S010540    ,Eixample,l'Antiga Esquerra de l'Eixample,Londres / Muntaner                                ,Wednesday,December,20,16,Afternoon,1,0,1,2,2.150548,41.393318
1635,2017S009589    ,Eixample,l'Antiga Esquerra de l'Eixample,Enric Granados / València                         ,Saturday,November,18,13,Morning,1,0,1,2,2.1596,41.38989
1636,2017S005845    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Muntaner                                  ,Wednesday,July,5,10,Morning,1,0,1,2,2.158465,41.38733
1637,2017S009393    ,Eixample,l'Antiga Esquerra de l'Eixample,París / Aribau                                    ,Monday,November,13,9,Morning,1,0,1,2,2.152821,41.393315
1638,2017S008523    ,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent                                   ,Monday,October,16,23,Night,2,0,2,2,2.159022,41.385927
1639,2017S006181    ,Eixample,l'Antiga Esquerra de l'Eixample,Aragó / Comte d'Urgell                            ,Saturday,July,15,20,Afternoon,2,0,2,2,2.155059,41.384771
1640,2017S003141    ,Eixample,l'Antiga Esquerra de l'Eixample,Consell de Cent                                   ,Wednesday,April,5,9,Morning,1,0,1,1,2.161079,41.387752
1641,2017S009911    ,Eixample,l'Antiga Esquerra de l'Eixample,Casanova / Diputació                              ,Tuesday,November,28,15,Afternoon,1,0,1,2,2.159596,41.384772
1643,2017S006285    ,Eixample,la Nova Esquerra de l'Eixample,Vilamarí / Diputació                              ,Tuesday,July,18,20,Afternoon,2,0,2,2,2.1505400000000003,41.377974
1644,2017S004371    ,Eixample,l'Antiga Esquerra de l'Eixample,Mallorca / Enric Granados                         ,Wednesday,May,17,9,Morning,2,0,2,2,2.158472,41.39074
1645,2017S003651    ,Eixample,l'Antiga Esquerra de l'Eixample,Corts Catalanes / Villarroel                      ,Monday,April,24,15,Afternoon,1,0,1,2,2.1597020000000002,41.382987
1646,2017S001612    ,Eixample,l'Antiga Esquerra de l'Eixample,GV CORTS CATALANES / Casanova                     ,Monday,February,27,15,Afternoon,1,0,1,1,2.160816,41.383834
1647,2017S003695    ,Eixample,l'Antiga Esquerra de l'Eixample,Enric Granados                                    ,Tuesday,April,25,18,Afternoon,0,1,1,1,2.156504,41.392107
1648,2017S005403    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner                                          ,Tuesday,June,20,12,Morning,1,0,1,2,2.155402,41.389792
1650,2017S001452    ,Eixample,la Nova Esquerra de l'Eixample,TARRAGONA / Consell de Cent                       ,Tuesday,February,21,15,Afternoon,0,1,1,2,2.14705,41.377117999999996
1651,2017S004745    ,Eixample,la Nova Esquerra de l'Eixample,Tarragona                                         ,Tuesday,May,30,8,Morning,1,0,1,2,2.148317,41.37574
1652,2017S006377    ,Eixample,la Dreta de l'Eixample,Diagonal                                          ,Friday,July,21,11,Morning,1,0,1,2,2.17211,41.399928
1653,2017S009702    ,Eixample,la Dreta de l'Eixample,Roger de Flor / Diagonal                          ,Wednesday,November,22,12,Morning,1,0,1,2,2.17165,41.399561
1654,2017S006869    ,Eixample,la Dreta de l'Eixample,Sant Joan / Mallorca                              ,Wednesday,August,9,16,Afternoon,1,0,1,2,2.1695919999999997,41.399715
1655,2017S005067    ,Eixample,la Dreta de l'Eixample,Mossèn Jacint Verdaguer                           ,Friday,June,9,15,Afternoon,0,0,0,2,2.169928,41.399132
1656,2017S004516    ,Eixample,la Dreta de l'Eixample,València / Diagonal                               ,Monday,May,22,11,Morning,1,0,1,1,2.1731700000000003,41.400095
1657,2017S009073    ,Eixample,l'Antiga Esquerra de l'Eixample,Provença                                          ,Friday,November,3,10,Morning,1,0,1,1,2.154442,41.389288
1658,2017S001143    ,Eixample,l'Antiga Esquerra de l'Eixample,PARÍS / Casanova                                  ,Friday,February,10,19,Afternoon,1,0,1,1,2.1505520000000002,41.391607
1659,2017S007455    ,Eixample,l'Antiga Esquerra de l'Eixample,Muntaner                                          ,Thursday,September,7,17,Afternoon,1,0,1,2,2.151468,41.392761
1660,2017S008595    ,Eixample,la Dreta de l'Eixample,Sant Joan / València                              ,Wednesday,October,18,16,Afternoon,1,0,1,2,2.170897,41.398395
1661,2017S006498    ,Eixample,l'Antiga Esquerra de l'Eixample,Casanova / Provença                               ,Tuesday,July,25,18,Afternoon,0,2,2,1,2.153969,41.389028
1662,2017S009919    ,Eixample,l'Antiga Esquerra de l'Eixample,Casanova                                          ,Tuesday,November,28,15,Afternoon,0,1,1,2,2.152755,41.390392
1663,2017S004678    ,Eixample,la Dreta de l'Eixample,Diagonal / Mallorca                               ,Friday,May,26,17,Afternoon,1,0,1,2,2.169936,41.399124
1664,2017S002352    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL / Pg Sant Joan                        ,Friday,March,24,7,Morning,1,0,1,2,2.169936,41.399124
1665,2017S004561    ,Eixample,la Dreta de l'Eixample,València / Bailèn                                 ,Tuesday,May,23,14,Afternoon,2,0,2,2,2.1697599999999997,41.397546999999996
1666,2017S006340    ,Eixample,l'Antiga Esquerra de l'Eixample,Diagonal / Casanova                               ,Thursday,July,20,14,Afternoon,1,0,1,2,2.1479150000000002,41.393601000000004
1667,2017S001787    ,Eixample,la Dreta de l'Eixample,PROVENÇA / Roger de Flor                          ,Saturday,March,4,13,Morning,0,0,0,1,2.1697889999999997,41.400976
1668,2017S005383    ,Eixample,la Dreta de l'Eixample,Sant Joan / Provença                              ,Monday,June,19,18,Afternoon,2,0,2,2,2.168634,41.400116
1669,2017S002382    ,Eixample,la Dreta de l'Eixample,AV DIAGONAL / Mallorca                            ,Friday,March,24,18,Afternoon,1,0,1,3,2.169936,41.399124
1670,2017S008291    ,Eixample,la Dreta de l'Eixample,Diagonal / Bruc                                   ,Saturday,October,7,22,Night,1,0,1,2,2.16483,41.397857
1671,2017S006836    ,Eixample,la Dreta de l'Eixample,Diagonal / Bruc                                   ,Tuesday,August,8,11,Morning,1,0,1,2,2.16483,41.397857
1672,2017S002130    ,Eixample,l'Antiga Esquerra de l'Eixample,COMTE D'URGELL                                    ,Thursday,March,16,20,Afternoon,1,0,1,2,2.152469,41.386944
1673,2017S000321    ,Eixample,l'Antiga Esquerra de l'Eixample,VILLARROEL / Mallorca                             ,Friday,January,13,14,Afternoon,2,0,2,2,2.153937,41.387338
1674,2017S000960    ,Eixample,l'Antiga Esquerra de l'Eixample,VILLARROEL / Mallorca                             ,Saturday,February,4,20,Afternoon,1,0,1,2,2.153937,41.387338
1675,2017S005707    ,Eixample,la Dreta de l'Eixample,Còrsega / Bailèn                                  ,Friday,June,30,15,Afternoon,1,0,1,2,2.165225,41.400967
1676,2017S000906    ,Eixample,l'Antiga Esquerra de l'Eixample,MUNTANER / Provença                               ,Thursday,February,2,13,Morning,1,0,1,2,2.155093,41.389883000000005
1677,2017S009440    ,Eixample,l'Antiga Esquerra de l'Eixample,Diagonal / Villarroel                             ,Tuesday,November,14,18,Afternoon,1,0,1,2,2.146212,41.393171
1678,2017S002216    ,Eixample,la Dreta de l'Eixample,MALLORCA / Av Diagonal                            ,Sunday,March,19,20,Afternoon,2,0,2,2,2.169936,41.399124
1679,2017S008790    ,Eixample,la Dreta de l'Eixample,Provença / Roger de Llúria                        ,Tuesday,October,24,11,Morning,1,0,1,2,2.164096,41.396715
1680,2017S002146    ,Eixample,l'Antiga Esquerra de l'Eixample,CASANOVA / Av Diagonal                            ,Friday,March,17,10,Morning,1,0,1,2,2.1479150000000002,41.393601000000004
1681,2017S003500    ,Eixample,l'Antiga Esquerra de l'Eixample,París / Villarroel                                ,Wednesday,April,19,12,Morning,1,0,1,2,2.1494299999999997,41.39076
1682,2017S000110    ,Eixample,la Dreta de l'Eixample,ROSSELLÓ / Pg Sant Joan                           ,Thursday,January,5,12,Morning,1,0,1,1,2.1675020000000003,41.400966
1683,2017S010291    ,Eixample,la Dreta de l'Eixample,Girona / València                                 ,Tuesday,December,12,18,Afternoon,1,0,1,2,2.1686360000000002,41.396713
1684,2017S007178    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell / Còrsega                          ,Friday,August,25,17,Afternoon,1,0,1,2,2.1494009999999997,41.389061
1685,2017S006722    ,Eixample,l'Antiga Esquerra de l'Eixample,Villarroel                                        ,Thursday,August,3,9,Morning,1,0,1,2,2.146598,41.392739
1687,2017S006355    ,Eixample,l'Antiga Esquerra de l'Eixample,Còrsega / Villarroel                              ,Thursday,July,20,21,Afternoon,1,0,1,1,2.150548,41.389905999999996
1688,2017S010386    ,Eixample,l'Antiga Esquerra de l'Eixample,Comte d'Urgell / Còrsega                          ,Friday,December,15,22,Night,1,0,1,2,2.1494009999999997,41.389061
1689,2017S003788    ,Eixample,la Dreta de l'Eixample,Aragó                                             ,Thursday,April,27,21,Afternoon,1,0,1,2,2.171047,41.397011
1690,2017S001206    ,Eixample,la Dreta de l'Eixample,GIRONA / Mallorca                                 ,Monday,February,13,19,Afternoon,1,0,1,1,2.167508,41.397568
1691,2017S002248    ,Eixample,la Dreta de l'Eixample,ROGER DE LLÚRIA                                   ,Monday,March,20,19,Afternoon,1,0,1,1,2.165768,41.395598
