Mes;Nom mes;Any;Regió Policial (RP);Àrea Bàsica Policial (ABP);Títol Codi Penal;Tipus de fet;Coneguts;Resolts;Detencions
1;gener;2020;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;16;5;7
1;gener;2020;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;21;7;4
1;gener;2020;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra l’honor;Calúmnia;1;;
1;gener;2020;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;2;;
1;gener;2020;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;1;;
1;gener;2020;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra la llibertat;Amenaces;16;14;4
1;gener;2020;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra la llibertat;Coaccions;6;6;
1;gener;2020;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra la llibertat;Detenció il·legal;1;1;
1;gener;2020;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;2;1;1
1;gener;2020;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;3;3;1
1;gener;2020;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra l'Administració de justícia;Trencament de condemna;5;5;2
1;gener;2020;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;
1;gener;2020;RP  Metropolitana Nord;ABP Premià de Mar;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;3;3;2
1;gener;2020;RP  Metropolitana Nord;ABP Premià de Mar;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;2;2;2
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;De l’homicidi i les seves formes;Homicidi temptativa;1;1;1
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;De les falsedats;Falsedats documentals;6;5;
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;De les falsedats;Usurpació de funcions públiques i intrusisme;1;;
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;De les lesions;Lesions;29;19;6
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;6;5;
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;112;8;1
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;180;14;1
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;233;21;3
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;19;14;
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;2;2;1
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;90;8;4
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;56;11;2
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;39;7;7
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;25;7;1
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;1;;
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra l’honor;Injúria;1;;
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra la Constitució;Contra exercici drets fonamentals i llibertats públiques;1;1;
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;5;3;
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;3;2;
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra la llibertat;Amenaces;20;20;6
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra la llibertat;Coaccions;3;2;
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra la llibertat;Detenció il·legal;1;;
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;6;4;4
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra la llibertat i la indemnitat sexuals;Exhibicionisme i provocació sexual;1;;
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra la llibertat i la indemnitat sexuals;Relatius a la prostitució;1;;
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra l'Administració de justícia;Obstrucció a la justícia i deslleialtat professional;1;1;
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra l'Administració de justícia;Trencament de condemna;5;4;3
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;2;2;2
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;1;1;2
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Dels delictes contra la seguretat col·lectiva;Incendi;2;1;
1;gener;2020;RP  Metropolitana Nord;ABP Rubí;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Contra els recursos naturals i el medi ambient;1;;
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;De l’homicidi i les seves formes;Homicidi consumat;1;;
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;De les falsedats;Falsedats documentals;7;3;
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;De les falsedats;Falsificació de moneda i efectes timbrats;4;4;
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;De les lesions;Lesions;46;42;11
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;4;3;1
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;13;5;
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;215;11;2
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;223;23;2
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;401;39;9
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;35;30;
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;5;3;
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;112;14;10
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;88;2;1
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;51;3;4
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;12;10;
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;3;;
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;6;2;
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;1;1;
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Delictes contra la llibertat;Amenaces;35;34;8
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Delictes contra la llibertat;Coaccions;6;6;
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Delictes contra la llibertat;Segrest;1;1;1
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;5;6;3
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;3;3;2
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;3;1;
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Delictes contra l'Administració de justícia;Obstrucció a la justícia i deslleialtat professional;1;1;
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Delictes contra l'Administració de justícia;Trencament de condemna;12;11;4
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;11;11;13
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;12;10;13
1;gener;2020;RP  Metropolitana Nord;ABP Sabadell;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;;2;
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;De les falsedats;De la usurpació de l'estat civil;2;;
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;De les falsedats;Falsedats documentals;2;1;
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;De les lesions;Lesions;47;38;10
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;1;1;1
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;7;3;
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;61;2;
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;85;10;
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;168;10;1
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;13;11;
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;39;9;5
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;89;4;6
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;76;19;19
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;14;9;2
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;7;3;
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;2;;
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;1;1;2
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;Delictes contra la llibertat;Amenaces;22;18;3
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;Delictes contra la llibertat;Coaccions;3;3;
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;Delictes contra la llibertat;Detenció il·legal;1;1;
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;;2;
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;2;1
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;;1;
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;Delictes contra l'Administració de justícia;Trencament de condemna;6;5;4
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;Delictes contra les relacions familiars;Contra els drets i deures familiars;1;1;
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;11;9;8
1;gener;2020;RP  Metropolitana Nord;ABP Santa Coloma de Gramenet;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;2;1;1
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;De l’homicidi i les seves formes;Assassinat consumat;1;1;
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;De les falsedats;De la usurpació de l'estat civil;1;;
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;De les falsedats;Falsedats documentals;5;2;1
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;De les lesions;Lesions;58;49;13
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;De les tortures i altres delictes contra la integritat moral;Tracte degradant / vexatori;6;6;3
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;11;3;
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;164;13;2
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;170;16;1
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;333;37;7
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Ocupació immobles;30;27;
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Propietat industrial;;1;
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Receptació i altres conductes afins;3;3;
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força;69;9;12
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb força interior vehicle;129;3;1
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori amb violència i/o intimidació;52;21;10
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Robatori i furt d'us de vehicle;15;12;1
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Usurpació;5;3;
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Defraudacions de fluid elèctric i anàlogues;1;1;
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Descobriment i revelació de secrets;3;2;
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra la intimitat, el dret a la pròpia imatge i la inviolabilitat del domicili;Entrada a domicili aliè;1;1;1
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra la llibertat;Amenaces;21;17;3
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra la llibertat;Coaccions;4;2;1
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra la llibertat;Detenció il·legal;2;2;2
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra la llibertat i la indemnitat sexuals;Abusos sexuals;6;1;
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra la llibertat i la indemnitat sexuals;Agressions sexuals;1;2;1
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra l'Administració de justícia;Acusació, denúncia falsa i simulació de delictes;2;1;
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra l'Administració de justícia;Realització arbitrària del propi dret;1;1;
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra l'Administració de justícia;Trencament de condemna;7;6;
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra l'ordre públic;Organitzacions i grups criminals;;1;
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Delictes contra l'ordre públic;Altres delictes contra l'ordre públic;7;8;8
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Dels delictes contra la seguretat col·lectiva;Contra la salut pública;5;4;4
1;gener;2020;RP  Metropolitana Nord;ABP Terrassa;Dels delictes relatius a l’ordenació del territori i l’urbanisme, la protecció del patrimoni històric i el medi ambient;Protecció de la flora, fauna i animals domèstics;1;1;
1;gener;2020;RP Camp de Tarragona;ABP Alt Camp - C. de Barberà;De les lesions;Lesions;10;7;1
1;gener;2020;RP Camp de Tarragona;ABP Alt Camp - C. de Barberà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Apropiació indeguda;3;1;
1;gener;2020;RP Camp de Tarragona;ABP Alt Camp - C. de Barberà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Danys;26;2;
1;gener;2020;RP Camp de Tarragona;ABP Alt Camp - C. de Barberà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Estafes;41;5;
1;gener;2020;RP Camp de Tarragona;ABP Alt Camp - C. de Barberà;Delictes contra el patrimoni i contra l’ordre socioeconòmic;Furt;47;4;
